event_id,device_id,filepath,operation,user_id,timestamp,severity,outcome
FILE_001851,DEV_00249,/home/user/documents/report.pdf,write,USR_0075,2025-12-31T10:27:53.793949,medium,success
FILE_001852,DEV_00028,C:\Temp\file.txt,delete,USR_0041,2025-12-30T11:27:53.793959,medium,success
FILE_001853,DEV_00073,C:\Temp\file.txt,delete,USR_0103,2025-12-31T18:27:53.793966,low,success
FILE_001854,DEV_00278,/etc/shadow,open,USR_0082,2025-12-28T09:27:53.793981,critical,denied
FILE_001855,DEV_00157,/tmp/log.txt,read,USR_0092,2026-01-02T11:27:53.793989,medium,success
FILE_001856,DEV_00114,/home/user/documents/report.pdf,delete,USR_0055,2026-01-01T00:27:53.793996,medium,success
FILE_001857,DEV_00278,C:\Temp\file.txt,open,USR_0079,2026-01-01T11:27:53.794018,low,success
FILE_001858,DEV_00277,C:\Temp\file.txt,open,USR_0064,2025-12-26T18:27:53.794030,medium,success
FILE_001859,DEV_00166,/tmp/log.txt,write,USR_0010,2025-12-27T09:27:53.794042,low,denied
FILE_001860,DEV_00290,/tmp/log.txt,write,USR_0015,2026-01-01T04:27:53.794053,medium,success
FILE_001861,DEV_00124,/tmp/log.txt,read,USR_0010,2025-12-30T15:27:53.794064,low,success
FILE_001862,DEV_00145,/home/user/documents/report.pdf,open,USR_0036,2025-12-28T22:27:53.794077,low,denied
FILE_001863,DEV_00276,/home/user/documents/report.pdf,write,USR_0033,2025-12-30T09:27:53.794087,medium,success
FILE_001864,DEV_00215,C:\Temp\file.txt,delete,USR_0033,2025-12-28T00:27:53.794094,medium,success
FILE_001865,DEV_00209,/home/user/documents/report.pdf,open,USR_0063,2026-01-02T10:27:53.794102,low,denied
FILE_001866,DEV_00274,C:\Temp\file.txt,delete,USR_0034,2026-01-01T00:27:53.794109,low,success
FILE_001867,DEV_00098,/etc/passwd,delete,USR_0046,2025-12-31T10:27:53.794116,critical,denied
FILE_001868,DEV_00121,C:\Temp\file.txt,write,USR_0043,2026-01-01T14:27:53.794123,low,success
FILE_001869,DEV_00032,/tmp/log.txt,write,USR_0045,2025-12-28T07:27:53.794131,medium,success
FILE_001870,DEV_00054,/home/user/documents/report.pdf,read,USR_0118,2026-01-01T20:27:53.794140,low,success
FILE_001871,DEV_00012,/home/user/documents/report.pdf,write,USR_0073,2025-12-27T10:27:53.794152,medium,success
FILE_001872,DEV_00137,/home/user/documents/report.pdf,modify,USR_0133,2025-12-31T07:27:53.794160,medium,denied
FILE_001873,DEV_00158,/home/user/documents/report.pdf,write,USR_0057,2025-12-31T08:27:53.794167,low,denied
FILE_001874,DEV_00126,/tmp/log.txt,read,USR_0067,2025-12-27T04:27:53.794174,low,denied
FILE_001875,DEV_00224,/home/user/documents/report.pdf,write,USR_0103,2025-12-29T13:27:53.794181,medium,success
FILE_001876,DEV_00172,C:\Temp\file.txt,modify,USR_0004,2026-01-01T06:27:53.794188,low,success
FILE_001877,DEV_00166,/home/user/documents/report.pdf,modify,USR_0016,2025-12-30T20:27:53.794195,low,denied
FILE_001878,DEV_00080,/home/user/documents/report.pdf,modify,USR_0053,2026-01-01T09:27:53.794203,low,denied
FILE_001879,DEV_00005,/home/user/documents/report.pdf,write,USR_0136,2025-12-28T12:27:53.794210,medium,denied
FILE_001880,DEV_00045,/tmp/log.txt,delete,USR_0150,2025-12-29T11:27:53.794217,medium,denied
FILE_001881,DEV_00087,/tmp/log.txt,delete,USR_0083,2025-12-30T20:27:53.794226,low,success
FILE_001882,DEV_00149,C:\Temp\file.txt,write,USR_0008,2026-01-01T20:27:53.794234,medium,success
FILE_001883,DEV_00141,C:\Temp\file.txt,read,USR_0028,2025-12-31T17:27:53.794242,low,success
FILE_001884,DEV_00215,/etc/shadow,read,USR_0130,2025-12-30T19:27:53.794248,critical,denied
FILE_001885,DEV_00215,/home/user/documents/report.pdf,open,USR_0057,2025-12-28T12:27:53.794255,low,denied
FILE_001886,DEV_00231,/tmp/log.txt,read,USR_0084,2025-12-31T20:27:53.794263,medium,success
FILE_001887,DEV_00142,/home/user/documents/report.pdf,read,USR_0120,2025-12-28T12:27:53.794270,medium,success
FILE_001888,DEV_00142,C:\Temp\file.txt,modify,USR_0093,2026-01-02T16:27:53.794277,low,denied
FILE_001889,DEV_00106,C:\Temp\file.txt,modify,USR_0043,2026-01-02T03:27:53.794289,low,denied
FILE_001890,DEV_00110,C:\Temp\file.txt,delete,USR_0125,2025-12-29T09:27:53.794297,medium,success
FILE_001891,DEV_00242,/home/user/documents/report.pdf,write,USR_0137,2025-12-28T23:27:53.794307,medium,success
FILE_001892,DEV_00102,/tmp/log.txt,read,USR_0131,2025-12-27T03:27:53.794315,low,denied
FILE_001893,DEV_00040,C:\Temp\file.txt,modify,USR_0135,2025-12-28T10:27:53.794323,low,success
FILE_001894,DEV_00081,/home/user/documents/report.pdf,write,USR_0093,2025-12-28T11:27:53.794333,medium,success
FILE_001895,DEV_00050,/home/user/documents/report.pdf,modify,USR_0098,2026-01-02T00:27:53.794341,low,denied
FILE_001896,DEV_00029,C:\Temp\file.txt,read,USR_0133,2025-12-28T20:27:53.794349,low,success
FILE_001897,DEV_00152,C:\Temp\file.txt,open,USR_0099,2026-01-01T12:27:53.794356,low,success
FILE_001898,DEV_00191,/tmp/log.txt,open,USR_0116,2025-12-30T09:27:53.794363,medium,success
FILE_001899,DEV_00202,C:\Windows\System32\sam,modify,USR_0075,2025-12-29T19:27:53.794370,critical,denied
FILE_001900,DEV_00158,C:\Temp\file.txt,delete,USR_0038,2025-12-29T14:27:53.794377,low,denied
FILE_001901,DEV_00273,/tmp/log.txt,delete,USR_0015,2025-12-28T11:27:53.794384,medium,success
FILE_001902,DEV_00118,/home/user/documents/report.pdf,open,USR_0110,2025-12-29T03:27:53.794391,low,success
FILE_001903,DEV_00234,/home/user/documents/report.pdf,delete,USR_0134,2025-12-29T23:27:53.794398,medium,denied
FILE_001904,DEV_00151,/tmp/log.txt,open,USR_0041,2026-01-02T09:27:53.794406,low,denied
FILE_001905,DEV_00044,/home/user/documents/report.pdf,read,USR_0063,2025-12-27T14:27:53.794413,low,denied
FILE_001906,DEV_00226,/tmp/log.txt,open,USR_0053,2026-01-02T01:27:53.794420,medium,success
FILE_001907,DEV_00119,/tmp/log.txt,delete,USR_0144,2025-12-30T13:27:53.794427,medium,success
FILE_001908,DEV_00295,/home/admin/.ssh/id_rsa,read,USR_0141,2025-12-26T22:27:53.794434,critical,success
FILE_001909,DEV_00004,/home/user/documents/report.pdf,read,USR_0124,2026-01-02T02:27:53.794441,low,success
FILE_001910,DEV_00252,/home/user/documents/report.pdf,modify,USR_0006,2025-12-26T23:27:53.794452,low,success
FILE_001911,DEV_00059,C:\Temp\file.txt,open,USR_0108,2025-12-31T08:27:53.794459,low,denied
FILE_001912,DEV_00026,/home/user/documents/report.pdf,modify,USR_0123,2025-12-30T21:27:53.794466,low,denied
FILE_001913,DEV_00062,C:\Temp\file.txt,write,USR_0135,2026-01-01T08:27:53.794474,medium,success
FILE_001914,DEV_00129,C:\Temp\file.txt,open,USR_0034,2025-12-31T13:27:53.794481,medium,success
FILE_001915,DEV_00141,/home/user/documents/report.pdf,read,USR_0013,2025-12-30T08:27:53.794488,medium,success
FILE_001916,DEV_00040,/tmp/log.txt,read,USR_0109,2026-01-01T14:27:53.794496,low,denied
FILE_001917,DEV_00112,/tmp/log.txt,open,USR_0096,2025-12-31T02:27:53.794504,medium,denied
FILE_001918,DEV_00295,/tmp/log.txt,write,USR_0042,2025-12-26T20:27:53.794511,low,success
FILE_001919,DEV_00259,C:\Temp\file.txt,modify,USR_0022,2026-01-02T01:27:53.794519,medium,denied
FILE_001920,DEV_00151,/home/user/documents/report.pdf,modify,USR_0076,2025-12-28T15:27:53.794528,low,denied
FILE_001921,DEV_00190,C:\Users\Admin\.ssh\id_rsa,modify,USR_0068,2025-12-30T17:27:53.794535,critical,success
FILE_001922,DEV_00170,C:\Temp\file.txt,delete,USR_0081,2025-12-28T06:27:53.794543,low,success
FILE_001923,DEV_00135,/tmp/log.txt,open,USR_0082,2025-12-27T12:27:53.794550,medium,success
FILE_001924,DEV_00269,C:\Temp\file.txt,delete,USR_0102,2025-12-31T04:27:53.794557,medium,denied
FILE_001925,DEV_00196,/tmp/log.txt,read,USR_0077,2026-01-02T06:27:53.794565,medium,success
FILE_001926,DEV_00041,/home/user/documents/report.pdf,delete,USR_0109,2025-12-31T10:27:53.794572,low,denied
FILE_001927,DEV_00005,/tmp/log.txt,open,USR_0127,2025-12-26T23:27:53.794579,medium,success
FILE_001928,DEV_00045,C:\Temp\file.txt,read,USR_0026,2025-12-30T18:27:53.794586,low,denied
FILE_001929,DEV_00125,/home/user/documents/report.pdf,write,USR_0138,2026-01-02T06:27:53.794594,low,success
FILE_001930,DEV_00151,/tmp/log.txt,open,USR_0038,2025-12-27T13:27:53.794603,low,denied
FILE_001931,DEV_00241,/tmp/log.txt,open,USR_0010,2025-12-29T12:27:53.794611,medium,success
FILE_001932,DEV_00003,/etc/shadow,read,USR_0092,2025-12-28T23:27:53.794618,critical,denied
FILE_001933,DEV_00168,/etc/passwd,delete,USR_0074,2025-12-27T13:27:53.794624,critical,success
FILE_001934,DEV_00211,/home/user/documents/report.pdf,delete,USR_0140,2025-12-30T03:27:53.794632,low,success
FILE_001935,DEV_00104,/home/user/documents/report.pdf,open,USR_0140,2025-12-28T19:27:53.794639,low,success
FILE_001936,DEV_00040,/tmp/log.txt,delete,USR_0038,2025-12-28T14:27:53.794646,low,success
FILE_001937,DEV_00222,/tmp/log.txt,open,USR_0039,2025-12-27T01:27:53.794653,medium,denied
FILE_001938,DEV_00034,/tmp/log.txt,write,USR_0080,2025-12-26T18:27:53.794661,medium,denied
FILE_001939,DEV_00185,C:\Windows\System32\sam,delete,USR_0032,2025-12-28T15:27:53.794668,critical,success
FILE_001940,DEV_00186,/home/user/documents/report.pdf,write,USR_0001,2025-12-29T09:27:53.794675,medium,success
FILE_001941,DEV_00259,C:\Temp\file.txt,open,USR_0098,2026-01-01T03:27:53.794682,low,denied
FILE_001942,DEV_00101,C:\Temp\file.txt,open,USR_0064,2026-01-02T13:27:53.794689,low,denied
FILE_001943,DEV_00154,C:\Temp\file.txt,write,USR_0039,2026-01-01T04:27:53.794696,medium,denied
FILE_001944,DEV_00087,/tmp/log.txt,read,USR_0066,2025-12-28T06:27:53.794706,medium,denied
FILE_001945,DEV_00217,/home/user/documents/report.pdf,modify,USR_0022,2026-01-01T13:27:53.794713,medium,denied
FILE_001946,DEV_00181,/etc/passwd,delete,USR_0121,2025-12-28T19:27:53.794720,critical,denied
FILE_001947,DEV_00049,/tmp/log.txt,write,USR_0084,2025-12-31T10:27:53.794728,low,denied
FILE_001948,DEV_00104,/home/user/documents/report.pdf,open,USR_0043,2025-12-27T03:27:53.794735,low,success
FILE_001949,DEV_00277,/tmp/log.txt,read,USR_0091,2025-12-29T18:27:53.794745,medium,success
FILE_001950,DEV_00035,/home/user/documents/report.pdf,delete,USR_0106,2025-12-30T23:27:53.794752,low,denied
FILE_001951,DEV_00042,/tmp/log.txt,read,USR_0102,2025-12-28T08:27:53.794759,low,denied
FILE_001952,DEV_00057,/tmp/log.txt,write,USR_0037,2026-01-02T16:27:53.794770,medium,success
FILE_001953,DEV_00027,/home/user/documents/report.pdf,read,USR_0017,2026-01-02T02:27:53.794777,low,denied
FILE_001954,DEV_00140,/home/user/documents/report.pdf,modify,USR_0087,2025-12-27T20:27:53.794784,low,success
FILE_001955,DEV_00168,/home/user/documents/report.pdf,read,USR_0078,2026-01-01T06:27:53.794791,low,denied
FILE_001956,DEV_00038,/etc/passwd,modify,USR_0012,2025-12-28T00:27:53.794798,critical,denied
FILE_001957,DEV_00064,/tmp/log.txt,delete,USR_0039,2025-12-28T11:27:53.794805,medium,denied
FILE_001958,DEV_00152,/home/user/documents/report.pdf,open,USR_0104,2025-12-31T01:27:53.794812,low,success
FILE_001959,DEV_00168,/tmp/log.txt,read,USR_0099,2025-12-29T18:27:53.794819,medium,success
FILE_001960,DEV_00050,/tmp/log.txt,open,USR_0018,2025-12-29T21:27:53.794826,medium,success
FILE_001961,DEV_00090,C:\Temp\file.txt,delete,USR_0116,2025-12-28T22:27:53.794833,low,success
FILE_001962,DEV_00286,C:\Temp\file.txt,modify,USR_0024,2025-12-26T23:27:53.794841,low,success
FILE_001963,DEV_00180,C:\Temp\file.txt,read,USR_0011,2025-12-27T10:27:53.794848,medium,success
FILE_001964,DEV_00130,C:\Users\Admin\.ssh\id_rsa,modify,USR_0108,2025-12-29T17:27:53.794854,critical,success
FILE_001965,DEV_00099,/home/user/documents/report.pdf,read,USR_0005,2025-12-26T17:27:53.794862,medium,denied
FILE_001966,DEV_00231,/home/user/documents/report.pdf,modify,USR_0138,2025-12-30T08:27:53.794869,low,success
FILE_001967,DEV_00132,C:\Windows\System32\sam,delete,USR_0100,2026-01-01T11:27:53.794876,critical,success
FILE_001968,DEV_00051,C:\Temp\file.txt,read,USR_0048,2025-12-29T09:27:53.794883,medium,success
FILE_001969,DEV_00028,/tmp/log.txt,modify,USR_0101,2026-01-01T19:27:53.794893,low,denied
FILE_001970,DEV_00086,/home/user/documents/report.pdf,write,USR_0042,2025-12-27T01:27:53.794900,medium,denied
FILE_001971,DEV_00204,C:\Users\Admin\.ssh\id_rsa,write,USR_0016,2025-12-31T18:27:53.794907,critical,denied
FILE_001972,DEV_00007,/tmp/log.txt,read,USR_0108,2025-12-31T13:27:53.794915,medium,denied
FILE_001973,DEV_00164,/home/user/documents/report.pdf,modify,USR_0073,2025-12-29T04:27:53.794921,medium,denied
FILE_001974,DEV_00024,/tmp/log.txt,open,USR_0070,2025-12-26T23:27:53.794929,medium,denied
FILE_001975,DEV_00020,/home/user/documents/report.pdf,open,USR_0145,2025-12-31T20:27:53.794936,medium,success
FILE_001976,DEV_00152,C:\Temp\file.txt,read,USR_0147,2026-01-02T08:27:53.794943,medium,denied
FILE_001977,DEV_00170,/tmp/log.txt,open,USR_0058,2025-12-28T13:27:53.794950,medium,denied
FILE_001978,DEV_00253,C:\Temp\file.txt,open,USR_0059,2025-12-31T02:27:53.794958,medium,denied
FILE_001979,DEV_00217,/tmp/log.txt,write,USR_0048,2025-12-26T19:27:53.794965,medium,denied
FILE_001980,DEV_00072,C:\Temp\file.txt,read,USR_0143,2025-12-30T03:27:53.794979,medium,success
FILE_001981,DEV_00028,/home/user/documents/report.pdf,open,USR_0031,2025-12-28T22:27:53.794986,medium,success
FILE_001982,DEV_00089,/home/user/documents/report.pdf,modify,USR_0045,2026-01-01T21:27:53.794993,low,denied
FILE_001983,DEV_00111,/tmp/log.txt,open,USR_0125,2025-12-30T12:27:53.795000,low,success
FILE_001984,DEV_00239,/home/user/documents/report.pdf,modify,USR_0131,2026-01-02T12:27:53.795020,low,denied
FILE_001985,DEV_00272,/tmp/log.txt,write,USR_0147,2025-12-31T16:27:53.795030,medium,success
FILE_001986,DEV_00065,/tmp/log.txt,open,USR_0064,2025-12-27T19:27:53.795037,medium,denied
FILE_001987,DEV_00274,C:\Temp\file.txt,open,USR_0063,2025-12-27T03:27:53.795045,medium,success
FILE_001988,DEV_00116,/home/user/documents/report.pdf,read,USR_0011,2025-12-29T17:27:53.795055,medium,denied
FILE_001989,DEV_00099,C:\Temp\file.txt,delete,USR_0022,2025-12-29T22:27:53.795062,medium,success
FILE_001990,DEV_00071,/tmp/log.txt,read,USR_0042,2025-12-30T22:27:53.795069,low,success
FILE_001991,DEV_00025,C:\Temp\file.txt,modify,USR_0031,2026-01-02T12:27:53.795076,medium,denied
FILE_001992,DEV_00268,/tmp/log.txt,read,USR_0145,2025-12-30T20:27:53.795084,medium,denied
FILE_001993,DEV_00260,/tmp/log.txt,delete,USR_0142,2025-12-30T10:27:53.795092,medium,success
FILE_001994,DEV_00195,/home/user/documents/report.pdf,delete,USR_0110,2025-12-31T23:27:53.795100,low,denied
FILE_001995,DEV_00191,/tmp/log.txt,delete,USR_0068,2025-12-27T04:27:53.795110,medium,success
FILE_001996,DEV_00253,/tmp/log.txt,modify,USR_0016,2026-01-01T00:27:53.795117,low,denied
FILE_001997,DEV_00004,/home/user/documents/report.pdf,modify,USR_0096,2025-12-30T12:27:53.795125,medium,denied
FILE_001998,DEV_00135,C:\Temp\file.txt,open,USR_0103,2025-12-28T07:27:53.795132,low,denied
FILE_001999,DEV_00221,/home/user/documents/report.pdf,open,USR_0065,2026-01-02T16:27:53.795139,low,denied
FILE_002000,DEV_00181,C:\Temp\file.txt,open,USR_0145,2026-01-01T07:27:53.795146,low,success
FILE_002001,DEV_00233,/tmp/log.txt,read,USR_0072,2025-12-30T01:27:53.795153,low,denied
FILE_002002,DEV_00280,/home/user/documents/report.pdf,open,USR_0071,2025-12-31T23:27:53.795160,low,success
FILE_002003,DEV_00200,/tmp/log.txt,write,USR_0063,2025-12-27T08:27:53.795168,low,success
FILE_002004,DEV_00017,C:\Users\Admin\.ssh\id_rsa,open,USR_0027,2025-12-27T11:27:53.795175,critical,denied
FILE_002005,DEV_00230,C:\Temp\file.txt,delete,USR_0029,2025-12-27T01:27:53.795182,low,denied
FILE_002006,DEV_00138,/home/user/documents/report.pdf,modify,USR_0069,2026-01-01T07:27:53.795190,low,success
FILE_002007,DEV_00043,C:\Temp\file.txt,modify,USR_0012,2025-12-31T12:27:53.795197,medium,success
FILE_002008,DEV_00064,/home/user/documents/report.pdf,open,USR_0038,2025-12-28T07:27:53.795207,medium,denied
FILE_002009,DEV_00164,/tmp/log.txt,read,USR_0035,2025-12-29T07:27:53.795215,medium,success
FILE_002010,DEV_00246,C:\Temp\file.txt,write,USR_0062,2026-01-02T05:27:53.795224,low,success
FILE_002011,DEV_00173,C:\Temp\file.txt,delete,USR_0127,2025-12-30T01:27:53.795231,low,denied
FILE_002012,DEV_00145,C:\Temp\file.txt,delete,USR_0147,2025-12-29T20:27:53.795239,low,denied
FILE_002013,DEV_00180,/home/user/documents/report.pdf,modify,USR_0112,2026-01-02T00:27:53.795246,medium,success
FILE_002014,DEV_00136,C:\Temp\file.txt,open,USR_0002,2025-12-29T12:27:53.795253,medium,success
FILE_002015,DEV_00028,/tmp/log.txt,write,USR_0142,2025-12-30T01:27:53.795260,low,denied
FILE_002016,DEV_00217,C:\Temp\file.txt,read,USR_0038,2025-12-27T20:27:53.795271,low,denied
FILE_002017,DEV_00252,/home/admin/.ssh/id_rsa,write,USR_0095,2026-01-01T05:27:53.795278,critical,denied
FILE_002018,DEV_00230,/tmp/log.txt,modify,USR_0139,2025-12-30T20:27:53.795286,medium,success
FILE_002019,DEV_00152,/home/user/documents/report.pdf,delete,USR_0081,2026-01-01T08:27:53.795293,low,success
FILE_002020,DEV_00236,C:\Temp\file.txt,open,USR_0063,2026-01-02T09:27:53.795301,medium,success
FILE_002021,DEV_00168,C:\Temp\file.txt,modify,USR_0060,2025-12-29T22:27:53.795308,low,success
FILE_002022,DEV_00140,C:\Temp\file.txt,modify,USR_0122,2026-01-01T04:27:53.795315,low,denied
FILE_002023,DEV_00131,/home/user/documents/report.pdf,modify,USR_0088,2025-12-31T01:27:53.795322,medium,success
FILE_002024,DEV_00032,/tmp/log.txt,open,USR_0112,2025-12-27T20:27:53.795329,medium,success
FILE_002025,DEV_00202,C:\Temp\file.txt,write,USR_0064,2026-01-01T08:27:53.795336,low,success
FILE_002026,DEV_00255,/home/user/documents/report.pdf,delete,USR_0083,2025-12-28T17:27:53.795343,medium,denied
FILE_002027,DEV_00114,/tmp/log.txt,modify,USR_0124,2026-01-01T06:27:53.795354,low,success
FILE_002028,DEV_00078,C:\Temp\file.txt,read,USR_0086,2025-12-28T17:27:53.795362,low,denied
FILE_002029,DEV_00144,/etc/passwd,delete,USR_0061,2025-12-31T07:27:53.795369,critical,denied
FILE_002030,DEV_00191,C:\Temp\file.txt,read,USR_0144,2025-12-27T13:27:53.795376,low,denied
FILE_002031,DEV_00145,/home/user/documents/report.pdf,read,USR_0111,2026-01-01T18:27:53.795383,low,success
FILE_002032,DEV_00076,C:\Temp\file.txt,delete,USR_0083,2026-01-01T02:27:53.795391,medium,success
FILE_002033,DEV_00232,C:\Windows\System32\sam,open,USR_0135,2025-12-29T13:27:53.795398,critical,success
FILE_002034,DEV_00192,/home/user/documents/report.pdf,open,USR_0067,2026-01-01T11:27:53.795405,medium,denied
FILE_002035,DEV_00239,C:\Temp\file.txt,read,USR_0078,2025-12-31T06:27:53.795413,medium,success
FILE_002036,DEV_00067,/tmp/log.txt,open,USR_0095,2026-01-01T11:27:53.795421,low,denied
FILE_002037,DEV_00179,/tmp/log.txt,write,USR_0150,2026-01-01T06:27:53.795429,low,denied
FILE_002038,DEV_00208,/home/user/documents/report.pdf,read,USR_0015,2025-12-27T12:27:53.795436,low,denied
FILE_002039,DEV_00065,C:\Users\Admin\.ssh\id_rsa,open,USR_0116,2025-12-28T08:27:53.795443,critical,denied
FILE_002040,DEV_00091,/home/user/documents/report.pdf,modify,USR_0126,2025-12-27T12:27:53.795450,medium,denied
FILE_002041,DEV_00162,C:\Temp\file.txt,delete,USR_0031,2025-12-31T04:27:53.795458,medium,success
FILE_002042,DEV_00200,/home/user/documents/report.pdf,open,USR_0093,2025-12-29T18:27:53.795465,low,denied
FILE_002043,DEV_00195,C:\Temp\file.txt,delete,USR_0003,2025-12-31T11:27:53.795472,medium,success
FILE_002044,DEV_00220,C:\Users\Admin\.ssh\id_rsa,modify,USR_0011,2025-12-29T11:27:53.795479,critical,denied
FILE_002045,DEV_00120,/home/user/documents/report.pdf,delete,USR_0149,2025-12-31T08:27:53.795486,medium,success
FILE_002046,DEV_00211,/home/user/documents/report.pdf,modify,USR_0008,2025-12-28T09:27:53.795496,low,success
FILE_002047,DEV_00088,/home/user/documents/report.pdf,read,USR_0073,2025-12-26T21:27:53.795506,low,denied
FILE_002048,DEV_00155,/etc/shadow,write,USR_0063,2025-12-29T04:27:53.795516,critical,success
FILE_002049,DEV_00129,/home/user/documents/report.pdf,write,USR_0105,2025-12-28T12:27:53.795523,medium,success
FILE_002050,DEV_00186,C:\Temp\file.txt,delete,USR_0065,2025-12-30T21:27:53.795530,medium,success
FILE_002051,DEV_00035,/tmp/log.txt,read,USR_0112,2025-12-27T12:27:53.795538,medium,success
FILE_002052,DEV_00054,/home/user/documents/report.pdf,write,USR_0120,2025-12-30T21:27:53.795545,medium,success
FILE_002053,DEV_00035,/home/user/documents/report.pdf,modify,USR_0001,2025-12-29T05:27:53.795552,low,denied
FILE_002054,DEV_00145,/etc/shadow,write,USR_0107,2025-12-31T12:27:53.795558,critical,success
FILE_002055,DEV_00246,/tmp/log.txt,write,USR_0113,2025-12-29T09:27:53.795566,low,denied
FILE_002056,DEV_00082,C:\Temp\file.txt,modify,USR_0109,2025-12-31T15:27:53.795573,low,success
FILE_002057,DEV_00212,/tmp/log.txt,read,USR_0148,2026-01-01T07:27:53.795582,medium,success
FILE_002058,DEV_00013,/home/user/documents/report.pdf,read,USR_0120,2025-12-27T13:27:53.795589,medium,success
FILE_002059,DEV_00192,C:\Temp\file.txt,write,USR_0061,2025-12-29T10:27:53.795597,low,success
FILE_002060,DEV_00089,/home/user/documents/report.pdf,write,USR_0039,2025-12-30T00:27:53.795604,low,denied
FILE_002061,DEV_00077,/tmp/log.txt,open,USR_0064,2026-01-01T03:27:53.795611,medium,denied
FILE_002062,DEV_00124,C:\Temp\file.txt,read,USR_0129,2025-12-28T11:27:53.795619,medium,denied
FILE_002063,DEV_00058,/home/user/documents/report.pdf,delete,USR_0038,2025-12-31T14:27:53.795626,medium,success
FILE_002064,DEV_00101,C:\Temp\file.txt,modify,USR_0126,2025-12-28T17:27:53.795634,medium,denied
FILE_002065,DEV_00298,/tmp/log.txt,open,USR_0003,2025-12-28T12:27:53.795641,low,denied
FILE_002066,DEV_00163,/tmp/log.txt,read,USR_0145,2025-12-29T17:27:53.795651,medium,success
FILE_002067,DEV_00227,C:\Temp\file.txt,read,USR_0124,2026-01-01T07:27:53.795658,medium,success
FILE_002068,DEV_00298,/tmp/log.txt,open,USR_0104,2025-12-29T19:27:53.795666,low,success
FILE_002069,DEV_00196,/etc/passwd,write,USR_0103,2025-12-29T12:27:53.795673,critical,success
FILE_002070,DEV_00283,C:\Temp\file.txt,read,USR_0133,2025-12-30T22:27:53.795680,low,denied
FILE_002071,DEV_00190,/home/user/documents/report.pdf,delete,USR_0021,2025-12-28T00:27:53.795687,low,success
FILE_002072,DEV_00181,/tmp/log.txt,write,USR_0046,2025-12-28T06:27:53.795695,low,success
FILE_002073,DEV_00062,/home/user/documents/report.pdf,open,USR_0010,2025-12-30T22:27:53.795702,low,denied
FILE_002074,DEV_00079,/home/user/documents/report.pdf,modify,USR_0057,2026-01-01T14:27:53.795709,medium,denied
FILE_002075,DEV_00264,C:\Temp\file.txt,modify,USR_0009,2025-12-31T13:27:53.795717,medium,denied
FILE_002076,DEV_00145,C:\Temp\file.txt,read,USR_0018,2025-12-31T19:27:53.795724,medium,denied
FILE_002077,DEV_00274,/home/user/documents/report.pdf,modify,USR_0001,2026-01-01T15:27:53.795732,medium,denied
FILE_002078,DEV_00053,/tmp/log.txt,modify,USR_0128,2026-01-01T22:27:53.795739,medium,denied
FILE_002079,DEV_00263,/home/user/documents/report.pdf,write,USR_0138,2026-01-01T11:27:53.795746,medium,success
FILE_002080,DEV_00011,/tmp/log.txt,modify,USR_0150,2025-12-31T02:27:53.795757,low,denied
FILE_002081,DEV_00191,/home/user/documents/report.pdf,write,USR_0036,2025-12-31T04:27:53.795764,medium,denied
FILE_002082,DEV_00104,/tmp/log.txt,read,USR_0072,2026-01-01T05:27:53.795772,low,success
FILE_002083,DEV_00110,/tmp/log.txt,open,USR_0011,2025-12-31T10:27:53.795779,low,success
FILE_002084,DEV_00063,/tmp/log.txt,write,USR_0036,2025-12-26T17:27:53.795786,medium,denied
FILE_002085,DEV_00185,C:\Temp\file.txt,open,USR_0133,2025-12-28T23:27:53.795794,medium,success
FILE_002086,DEV_00253,/home/user/documents/report.pdf,open,USR_0099,2025-12-28T07:27:53.795803,medium,denied
FILE_002087,DEV_00105,/etc/shadow,open,USR_0043,2026-01-01T06:27:53.795810,critical,success
FILE_002088,DEV_00090,C:\Temp\file.txt,write,USR_0082,2025-12-29T18:27:53.795818,medium,success
FILE_002089,DEV_00057,/home/user/documents/report.pdf,modify,USR_0061,2025-12-27T18:27:53.795825,medium,denied
FILE_002090,DEV_00162,/home/user/documents/report.pdf,read,USR_0113,2025-12-29T10:27:53.795832,medium,denied
FILE_002091,DEV_00199,C:\Temp\file.txt,open,USR_0053,2025-12-27T08:27:53.795839,low,success
FILE_002092,DEV_00296,/home/user/documents/report.pdf,read,USR_0136,2026-01-02T11:27:53.795846,low,success
FILE_002093,DEV_00083,C:\Windows\System32\sam,modify,USR_0052,2026-01-01T02:27:53.795853,critical,success
FILE_002094,DEV_00010,/home/user/documents/report.pdf,open,USR_0078,2025-12-27T07:27:53.795861,medium,denied
FILE_002095,DEV_00086,/home/user/documents/report.pdf,open,USR_0148,2026-01-01T09:27:53.795868,low,success
FILE_002096,DEV_00071,C:\Users\Admin\.ssh\id_rsa,open,USR_0121,2025-12-28T07:27:53.795875,critical,success
FILE_002097,DEV_00138,/tmp/log.txt,write,USR_0106,2026-01-01T05:27:53.795882,medium,denied
FILE_002098,DEV_00253,/tmp/log.txt,read,USR_0039,2025-12-27T22:27:53.795893,low,success
FILE_002099,DEV_00226,/tmp/log.txt,write,USR_0106,2025-12-29T23:27:53.795901,low,success
FILE_002100,DEV_00211,/tmp/log.txt,write,USR_0097,2025-12-27T15:27:53.795908,low,denied
FILE_002101,DEV_00155,/home/user/documents/report.pdf,write,USR_0065,2025-12-27T11:27:53.795916,medium,success
