flow_id,src_device_id,dst_device_id,src_ip,dst_ip,src_port,dst_port,protocol,bytes_sent,bytes_received,packet_count,duration_seconds,timestamp,status,severity
FLOW_003998,DEV_00120,DEV_00164,192.168.239.145,192.168.163.215,10035,80,TCP,47864090,18037921,1399,1608,2026-01-01T17:27:53.622222,success,medium
FLOW_003999,DEV_00298,DEV_00174,192.168.54.108,192.168.115.227,10326,53,UDP,4478,22053742,7864,2058,2025-12-26T20:27:53.622262,success,low
FLOW_004000,DEV_00277,DEV_00046,192.168.193.31,192.168.218.156,0,0,ICMP,42677132,21721201,1985,2916,2025-12-26T17:27:53.622299,success,low
FLOW_004001,DEV_00293,DEV_00240,192.168.53.59,192.168.178.149,27668,3306,TCP,1446346,44598480,1748,2436,2025-12-26T17:27:53.622339,success,medium
FLOW_004002,DEV_00179,DEV_00142,192.168.80.45,192.168.244.125,8493,162,UDP,46362942,29922020,859,321,2025-12-30T14:27:53.622377,success,high
FLOW_004003,DEV_00155,DEV_00288,192.168.236.53,192.168.58.156,2818,162,UDP,17607230,44595242,5710,1559,2026-01-01T03:27:53.622414,success,low
FLOW_004004,DEV_00281,DEV_00097,192.168.157.71,192.168.186.172,33450,123,UDP,29085269,24701674,2387,2655,2025-12-27T16:27:53.622451,timeout,low
FLOW_004005,DEV_00065,DEV_00027,192.168.103.129,192.168.101.34,0,0,ICMP,27650187,46148337,7617,2535,2026-01-01T16:27:53.622488,blocked,low
FLOW_004006,DEV_00037,DEV_00074,192.168.204.160,192.168.232.136,53954,53,DNS,18190409,47319017,320,397,2025-12-31T06:27:53.622528,success,high
FLOW_004007,DEV_00165,DEV_00104,192.168.249.37,192.168.142.106,49993,123,UDP,20770030,42287176,9566,1863,2026-01-02T05:27:53.622565,success,low
FLOW_004008,DEV_00218,DEV_00282,192.168.188.64,192.168.199.181,37140,53,DNS,7773338,38544969,3007,3381,2026-01-02T01:27:53.622603,success,high
FLOW_004009,DEV_00073,DEV_00280,192.168.168.66,192.168.177.206,0,0,ICMP,17992258,939065,2328,1653,2026-01-01T17:27:53.622639,success,low
FLOW_004010,DEV_00131,DEV_00165,192.168.209.173,192.168.249.37,21947,8443,TCP,43787132,8724232,2729,1403,2025-12-27T22:27:53.622675,success,low
FLOW_004011,DEV_00209,DEV_00007,192.168.87.254,192.168.187.25,0,0,ICMP,47410992,29452381,9009,267,2025-12-30T16:27:53.622715,blocked,high
FLOW_004012,DEV_00223,DEV_00155,192.168.70.160,192.168.236.53,7321,53,DNS,9770029,39032930,2039,698,2025-12-29T10:27:53.622752,success,low
FLOW_004013,DEV_00115,DEV_00140,192.168.100.200,192.168.236.16,0,0,ICMP,36536247,19982117,3424,86,2025-12-27T04:27:53.622789,success,low
FLOW_004014,DEV_00262,DEV_00101,192.168.159.18,192.168.214.63,4326,123,UDP,3352185,33781467,5594,2817,2026-01-01T01:27:53.622826,success,low
FLOW_004015,DEV_00269,DEV_00005,192.168.226.12,192.168.160.163,17765,53,UDP,22863781,36045140,5878,1791,2025-12-29T21:27:53.622865,success,medium
FLOW_004016,DEV_00242,DEV_00132,192.168.183.75,192.168.96.178,40719,161,UDP,2331133,16850631,4870,3082,2025-12-26T22:27:53.622903,success,medium
FLOW_004017,DEV_00289,DEV_00072,192.168.88.243,192.168.147.174,25405,5432,TCP,21486719,24512367,4439,2469,2026-01-01T18:27:53.622941,success,low
FLOW_004018,DEV_00051,DEV_00233,192.168.203.36,192.168.83.62,0,0,ICMP,18111696,8816384,3020,3440,2025-12-28T05:27:53.622985,success,low
FLOW_004019,DEV_00257,DEV_00236,192.168.75.202,192.168.85.144,0,0,ICMP,40242748,27537143,3607,15,2025-12-30T17:27:53.623052,success,low
FLOW_004020,DEV_00012,DEV_00292,192.168.117.88,192.168.122.81,0,0,ICMP,35665781,43772405,6233,2909,2025-12-30T16:27:53.623108,success,low
FLOW_004021,DEV_00087,DEV_00261,192.168.9.74,192.168.19.75,48282,8080,TCP,48307040,37828903,2644,1425,2026-01-01T14:27:53.623154,success,low
FLOW_004022,DEV_00145,DEV_00197,192.168.168.93,192.168.102.142,65469,53,UDP,5605043,29129779,6170,1513,2025-12-29T18:27:53.623193,success,medium
FLOW_004023,DEV_00114,DEV_00001,192.168.143.132,192.168.71.220,45585,5432,TCP,45580271,12976066,3327,1310,2025-12-27T12:27:53.623233,blocked,low
FLOW_004024,DEV_00152,DEV_00007,192.168.128.164,192.168.187.25,59717,53,DNS,22113585,48199686,6618,2323,2025-12-30T15:27:53.623271,blocked,low
FLOW_004025,DEV_00227,DEV_00108,192.168.190.30,192.168.231.223,0,0,ICMP,46314437,33852419,3207,2957,2025-12-27T03:27:53.623307,success,low
FLOW_004026,DEV_00235,DEV_00135,192.168.141.1,192.168.43.22,26781,80,TCP,28410824,24424594,6828,2816,2025-12-29T12:27:53.623345,success,high
FLOW_004027,DEV_00007,DEV_00205,192.168.187.25,192.168.90.89,26113,161,UDP,22837862,34141962,6433,470,2025-12-28T22:27:53.623381,success,low
FLOW_004028,DEV_00210,DEV_00237,192.168.104.170,192.168.213.163,15800,53,DNS,18837595,39234747,6672,633,2025-12-31T06:27:53.623419,success,low
FLOW_004029,DEV_00089,DEV_00259,192.168.251.77,192.168.147.153,0,0,ICMP,27888007,12457695,8641,845,2025-12-28T09:27:53.623458,success,low
FLOW_004030,DEV_00149,DEV_00036,192.168.161.192,192.168.141.241,15167,53,DNS,46941174,16595584,6804,3029,2026-01-02T02:27:53.623496,success,high
FLOW_004031,DEV_00218,DEV_00246,192.168.188.64,192.168.248.142,45815,53,DNS,24675569,14409666,4642,3058,2025-12-30T03:27:53.623550,success,low
FLOW_004032,DEV_00052,DEV_00221,192.168.184.185,192.168.203.10,0,0,ICMP,41001342,48384490,8859,2571,2025-12-26T21:27:53.623587,success,low
FLOW_004033,DEV_00160,DEV_00197,192.168.94.99,192.168.102.142,0,0,ICMP,25259765,417470,8579,2739,2025-12-29T18:27:53.623623,blocked,high
FLOW_004034,DEV_00014,DEV_00106,192.168.73.174,192.168.145.63,58634,53,DNS,44374420,11337847,4648,534,2025-12-27T23:27:53.623664,success,low
FLOW_004035,DEV_00051,DEV_00074,192.168.203.36,192.168.232.136,15685,8443,TCP,25990109,22590886,7141,1716,2025-12-28T19:27:53.623701,success,low
FLOW_004036,DEV_00023,DEV_00252,192.168.213.74,192.168.227.83,45628,162,UDP,10944904,44712900,3209,1694,2025-12-29T17:27:53.623738,success,low
FLOW_004037,DEV_00236,DEV_00222,192.168.85.144,192.168.98.32,46432,53,DNS,42193140,7932605,6836,1046,2026-01-02T09:27:53.623775,blocked,low
FLOW_004038,DEV_00066,DEV_00102,192.168.82.42,192.168.36.185,0,0,ICMP,22773728,48788392,7359,714,2025-12-30T20:27:53.623811,success,low
FLOW_004039,DEV_00221,DEV_00139,192.168.203.10,192.168.90.137,7339,161,UDP,35253221,42703132,1207,106,2025-12-27T12:27:53.623848,success,high
FLOW_004040,DEV_00245,DEV_00264,192.168.27.158,192.168.92.199,37850,3306,TCP,13666256,34854851,287,2012,2026-01-02T13:27:53.623885,success,low
FLOW_004041,DEV_00202,DEV_00215,192.168.223.96,192.168.229.233,23318,53,DNS,16673028,43444511,669,2183,2025-12-30T04:27:53.623926,success,low
FLOW_004042,DEV_00198,DEV_00030,192.168.151.150,192.168.185.113,27408,53,DNS,20641880,41462249,8980,2478,2025-12-29T19:27:53.623969,success,low
FLOW_004043,DEV_00100,DEV_00007,192.168.222.57,192.168.187.25,24517,53,DNS,14288237,37265866,473,1060,2026-01-02T02:27:53.624016,blocked,medium
FLOW_004044,DEV_00200,DEV_00039,192.168.13.191,192.168.100.252,42700,53,DNS,13503026,239867,6520,824,2025-12-30T05:27:53.624054,success,low
FLOW_004045,DEV_00215,DEV_00046,192.168.229.233,192.168.218.156,52474,139,TCP,1332886,34560384,9216,25,2025-12-30T08:27:53.624091,blocked,low
FLOW_004046,DEV_00268,DEV_00249,192.168.195.125,192.168.216.170,0,0,ICMP,48372996,3589514,2783,1230,2025-12-27T09:27:53.624128,success,low
FLOW_004047,DEV_00276,DEV_00073,192.168.99.34,192.168.168.66,46142,53,DNS,22704750,44923829,4618,3098,2025-12-30T21:27:53.624165,success,low
FLOW_004048,DEV_00012,DEV_00177,192.168.117.88,192.168.92.197,54263,53,DNS,43755315,4173164,2054,2423,2025-12-27T07:27:53.624204,success,low
FLOW_004049,DEV_00181,DEV_00229,192.168.221.94,192.168.29.34,20361,161,UDP,49217556,42957673,6593,1740,2025-12-31T06:27:53.624243,success,low
FLOW_004050,DEV_00265,DEV_00043,192.168.20.187,192.168.250.48,55468,53,DNS,41426540,39284530,7144,937,2026-01-01T18:27:53.624280,timeout,low
FLOW_004051,DEV_00102,DEV_00288,192.168.36.185,192.168.58.156,0,0,ICMP,26472574,38326668,5472,1833,2026-01-02T06:27:53.624319,success,low
FLOW_004052,DEV_00059,DEV_00170,192.168.120.32,192.168.132.13,47260,3306,TCP,18150992,13707365,1967,3477,2025-12-29T03:27:53.624356,success,low
FLOW_004053,DEV_00208,DEV_00095,192.168.120.78,192.168.106.248,16662,5432,TCP,13042915,16059163,6066,1831,2026-01-01T18:27:53.624394,success,low
FLOW_004054,DEV_00166,DEV_00251,192.168.164.210,192.168.244.193,0,0,ICMP,4621272,14710466,8772,1741,2026-01-02T16:27:53.624431,success,low
FLOW_004055,DEV_00069,DEV_00263,192.168.39.106,192.168.2.81,10331,53,DNS,24833536,26936262,5083,3271,2025-12-30T05:27:53.624469,blocked,low
FLOW_004056,DEV_00026,DEV_00242,192.168.25.143,192.168.183.75,39332,53,DNS,32053038,1993630,255,3137,2025-12-27T13:27:53.624506,success,low
FLOW_004057,DEV_00157,DEV_00136,192.168.128.244,192.168.191.198,60673,161,UDP,39333013,15158447,4560,1491,2025-12-26T17:27:53.624543,blocked,high
FLOW_004058,DEV_00058,DEV_00187,192.168.88.156,192.168.76.6,17138,53,DNS,1267666,27367109,1338,71,2026-01-01T20:27:53.624580,blocked,low
FLOW_004059,DEV_00093,DEV_00099,192.168.16.143,192.168.132.226,59380,8443,TCP,33353359,10706477,7010,2064,2025-12-30T16:27:53.624617,success,critical
FLOW_004060,DEV_00045,DEV_00212,192.168.115.11,192.168.121.33,23479,22,TCP,13909016,48624370,4463,525,2026-01-02T05:27:53.624654,success,low
FLOW_004061,DEV_00270,DEV_00005,192.168.168.230,192.168.160.163,0,0,ICMP,37210509,22152316,1643,2575,2026-01-01T21:27:53.624694,success,low
FLOW_004062,DEV_00115,DEV_00082,192.168.100.200,192.168.177.31,5296,5432,TCP,16534088,42489174,6194,2030,2025-12-27T20:27:53.624752,success,low
FLOW_004063,DEV_00136,DEV_00199,192.168.191.198,192.168.147.156,61674,53,DNS,28755512,49366093,6550,2175,2026-01-01T08:27:53.624814,success,low
FLOW_004064,DEV_00250,DEV_00107,192.168.107.140,192.168.15.164,16756,53,DNS,33159637,19504304,7096,3478,2025-12-30T20:27:53.624854,success,low
FLOW_004065,DEV_00266,DEV_00086,192.168.94.101,192.168.102.66,0,0,ICMP,2054924,18956839,4362,3011,2025-12-30T02:27:53.624891,success,low
FLOW_004066,DEV_00189,DEV_00264,192.168.250.49,192.168.92.199,17670,53,DNS,6541667,3153518,9535,1092,2025-12-31T05:27:53.624930,blocked,low
FLOW_004067,DEV_00234,DEV_00136,192.168.115.23,192.168.191.198,58510,53,UDP,34966281,28559894,821,2195,2026-01-02T09:27:53.625105,success,low
FLOW_004068,DEV_00113,DEV_00295,192.168.2.242,192.168.102.57,47105,514,UDP,37075068,24205449,6167,1850,2025-12-29T04:27:53.625172,success,high
FLOW_004069,DEV_00130,DEV_00093,192.168.221.126,192.168.16.143,39688,53,DNS,40418460,27595005,5507,1195,2025-12-28T02:27:53.625213,blocked,low
FLOW_004070,DEV_00101,DEV_00112,192.168.214.63,192.168.205.64,48942,8080,TCP,14569273,27581405,3799,1032,2025-12-28T23:27:53.625252,success,low
FLOW_004071,DEV_00199,DEV_00255,192.168.147.156,192.168.19.14,52187,445,TCP,43749977,44644465,9088,254,2025-12-30T00:27:53.625296,success,medium
FLOW_004072,DEV_00179,DEV_00068,192.168.80.45,192.168.162.185,34753,123,UDP,17587411,38945958,1772,1176,2025-12-27T21:27:53.625334,success,low
FLOW_004073,DEV_00089,DEV_00050,192.168.251.77,192.168.89.182,51797,53,UDP,23257794,34981202,7882,1593,2025-12-28T03:27:53.625372,success,low
FLOW_004074,DEV_00195,DEV_00034,192.168.147.231,192.168.129.96,0,0,ICMP,25781439,21629385,8171,257,2025-12-30T22:27:53.625408,success,low
FLOW_004075,DEV_00232,DEV_00160,192.168.174.165,192.168.94.99,22447,8443,TCP,27606958,13020798,2135,1686,2025-12-31T19:27:53.625445,blocked,low
FLOW_004076,DEV_00017,DEV_00094,192.168.221.81,192.168.39.77,0,0,ICMP,36429097,49438517,6801,1381,2025-12-31T05:27:53.625481,success,low
FLOW_004077,DEV_00236,DEV_00110,192.168.85.144,192.168.191.250,52070,53,DNS,14691515,9744767,1590,456,2025-12-26T21:27:53.625518,success,low
FLOW_004078,DEV_00220,DEV_00043,192.168.243.233,192.168.250.48,0,0,ICMP,32379689,41021411,9479,2078,2025-12-30T12:27:53.625555,blocked,low
FLOW_004079,DEV_00179,DEV_00034,192.168.80.45,192.168.129.96,14356,53,DNS,32269845,49791287,6874,579,2025-12-28T00:27:53.625592,success,low
FLOW_004080,DEV_00113,DEV_00250,192.168.2.242,192.168.107.140,25515,3389,TCP,28104229,755778,2703,809,2025-12-31T07:27:53.625633,success,low
FLOW_004081,DEV_00126,DEV_00078,192.168.124.90,192.168.120.70,63956,53,DNS,8650174,18298252,3124,2863,2025-12-28T11:27:53.625673,blocked,high
FLOW_004082,DEV_00051,DEV_00054,192.168.203.36,192.168.42.83,23564,53,DNS,49964522,41227387,7320,265,2025-12-28T08:27:53.625711,success,low
FLOW_004083,DEV_00227,DEV_00228,192.168.190.30,192.168.209.88,8836,53,DNS,13593664,7804944,5185,2521,2025-12-31T14:27:53.625749,success,low
FLOW_004084,DEV_00238,DEV_00263,192.168.66.157,192.168.2.81,52199,53,DNS,6269782,34793907,9410,269,2025-12-27T16:27:53.625787,success,low
FLOW_004085,DEV_00138,DEV_00019,192.168.222.31,192.168.102.223,43040,53,UDP,44838894,34416489,3691,1364,2025-12-27T18:27:53.625824,blocked,low
FLOW_004086,DEV_00145,DEV_00109,192.168.168.93,192.168.151.37,0,0,ICMP,4078532,34163347,5171,3175,2025-12-27T20:27:53.625878,success,medium
FLOW_004087,DEV_00186,DEV_00129,192.168.127.226,192.168.193.181,33488,162,UDP,31382308,44945050,5564,1776,2025-12-28T21:27:53.625963,success,medium
FLOW_004088,DEV_00287,DEV_00265,192.168.91.172,192.168.20.187,64556,8080,TCP,43314522,14263151,9704,3383,2026-01-01T07:27:53.626019,success,medium
FLOW_004089,DEV_00103,DEV_00105,192.168.60.18,192.168.39.62,13351,53,DNS,26525437,44210249,4974,3439,2026-01-02T03:27:53.626060,success,low
FLOW_004090,DEV_00147,DEV_00289,192.168.253.221,192.168.88.243,64267,443,TCP,1603777,34958132,4870,576,2025-12-28T17:27:53.626102,success,low
FLOW_004091,DEV_00066,DEV_00048,192.168.82.42,192.168.7.189,0,0,ICMP,17260482,47293998,4533,2915,2025-12-28T01:27:53.626143,blocked,low
FLOW_004092,DEV_00041,DEV_00087,192.168.76.52,192.168.9.74,64044,8080,TCP,9945610,45297942,8374,1833,2026-01-02T09:27:53.626180,success,low
FLOW_004093,DEV_00147,DEV_00220,192.168.253.221,192.168.243.233,0,0,ICMP,42165632,44574896,2075,3570,2026-01-01T02:27:53.626217,success,low
FLOW_004094,DEV_00237,DEV_00213,192.168.213.163,192.168.202.228,40971,123,UDP,48530932,2554014,6954,1715,2025-12-29T23:27:53.626255,success,high
FLOW_004095,DEV_00216,DEV_00255,192.168.2.116,192.168.19.14,13452,445,TCP,3220209,29517670,780,275,2026-01-02T03:27:53.626293,success,high
FLOW_004096,DEV_00192,DEV_00187,192.168.68.24,192.168.76.6,64668,53,DNS,15679529,34067154,8668,2976,2026-01-01T07:27:53.626338,timeout,medium
FLOW_004097,DEV_00131,DEV_00106,192.168.209.173,192.168.145.63,64946,53,DNS,31915286,43421734,1185,3452,2025-12-27T18:27:53.626375,success,high
FLOW_004098,DEV_00055,DEV_00033,192.168.158.137,192.168.116.232,54799,53,DNS,33637168,37597343,8000,3284,2025-12-30T04:27:53.626413,blocked,low
FLOW_004099,DEV_00282,DEV_00062,192.168.199.181,192.168.226.216,16480,53,DNS,31306235,34785801,4389,234,2025-12-28T08:27:53.626451,success,low
FLOW_004100,DEV_00041,DEV_00178,192.168.76.52,192.168.91.240,58549,53,DNS,7123685,642244,810,3394,2026-01-02T12:27:53.626489,success,low
FLOW_004101,DEV_00293,DEV_00150,192.168.53.59,192.168.90.247,43993,8080,TCP,29079337,34622163,5567,3292,2025-12-27T09:27:53.626529,success,low
FLOW_004102,DEV_00003,DEV_00279,192.168.132.152,192.168.154.225,58425,53,DNS,20306528,28388556,3372,2413,2026-01-01T19:27:53.626567,success,medium
FLOW_004103,DEV_00151,DEV_00089,192.168.53.133,192.168.251.77,53199,514,UDP,13025661,29939129,6949,565,2025-12-31T04:27:53.626604,success,medium
FLOW_004104,DEV_00003,DEV_00049,192.168.132.152,192.168.178.235,45942,53,UDP,24843912,27306442,2580,2558,2026-01-01T08:27:53.626650,success,low
FLOW_004105,DEV_00199,DEV_00069,192.168.147.156,192.168.39.106,16235,5432,TCP,9493836,6826902,4130,2931,2025-12-28T06:27:53.626687,blocked,low
FLOW_004106,DEV_00257,DEV_00202,192.168.75.202,192.168.223.96,8204,53,UDP,36975768,1196937,3321,491,2025-12-27T10:27:53.626725,success,low
FLOW_004107,DEV_00187,DEV_00036,192.168.76.6,192.168.141.241,23905,514,UDP,12528292,45203547,7026,1023,2025-12-28T09:27:53.626762,blocked,medium
FLOW_004108,DEV_00268,DEV_00273,192.168.195.125,192.168.42.166,22734,514,UDP,8359551,40791404,8541,2042,2025-12-28T00:27:53.626799,success,low
FLOW_004109,DEV_00252,DEV_00077,192.168.227.83,192.168.48.240,9551,514,UDP,34815888,10586621,3697,2535,2025-12-31T18:27:53.626836,success,medium
FLOW_004110,DEV_00048,DEV_00106,192.168.7.189,192.168.145.63,25433,53,DNS,19167328,18888588,450,3266,2025-12-30T03:27:53.626874,success,low
FLOW_004111,DEV_00094,DEV_00153,192.168.39.77,192.168.45.196,14226,8443,TCP,41579353,2722298,7822,141,2026-01-01T00:27:53.626914,success,low
FLOW_004112,DEV_00061,DEV_00144,192.168.24.242,192.168.5.32,46247,445,TCP,6580308,31673702,9037,1881,2025-12-28T05:27:53.626958,success,low
FLOW_004113,DEV_00105,DEV_00197,192.168.39.62,192.168.102.142,19108,8080,TCP,20388926,22940377,8170,2485,2025-12-30T16:27:53.626996,success,medium
FLOW_004114,DEV_00110,DEV_00234,192.168.191.250,192.168.115.23,60187,162,UDP,46185251,38620775,5667,824,2025-12-28T21:27:53.627044,success,low
FLOW_004115,DEV_00244,DEV_00062,192.168.193.202,192.168.226.216,11444,162,UDP,39700267,21103850,1207,1189,2025-12-26T18:27:53.627085,blocked,medium
FLOW_004116,DEV_00084,DEV_00024,192.168.16.213,192.168.129.39,7341,443,TCP,23214542,48216891,8381,1531,2025-12-31T04:27:53.627123,blocked,medium
FLOW_004117,DEV_00249,DEV_00009,192.168.216.170,192.168.154.80,0,0,ICMP,1481252,29211375,4269,144,2026-01-01T21:27:53.627160,success,medium
FLOW_004118,DEV_00295,DEV_00201,192.168.102.57,192.168.35.77,54130,53,DNS,28753675,14940274,8042,1558,2025-12-27T05:27:53.627198,success,low
FLOW_004119,DEV_00293,DEV_00125,192.168.53.59,192.168.124.27,60521,22,TCP,19765509,44776122,4927,3182,2025-12-28T12:27:53.627236,success,critical
FLOW_004120,DEV_00168,DEV_00053,192.168.43.116,192.168.133.89,0,0,ICMP,40605122,856556,6713,3119,2026-01-02T01:27:53.627274,success,low
FLOW_004121,DEV_00083,DEV_00238,192.168.107.180,192.168.66.157,26271,80,TCP,1190481,44076830,5940,163,2026-01-02T02:27:53.627314,timeout,low
FLOW_004122,DEV_00054,DEV_00188,192.168.42.83,192.168.87.153,10807,514,UDP,6448221,30952436,7922,3057,2025-12-30T21:27:53.627351,success,low
FLOW_004123,DEV_00243,DEV_00297,192.168.225.217,192.168.221.67,44067,53,DNS,5026957,45669889,1934,1485,2025-12-30T14:27:53.627388,success,critical
FLOW_004124,DEV_00154,DEV_00110,192.168.74.161,192.168.191.250,43032,514,UDP,35481943,8751459,8522,2190,2025-12-31T04:27:53.627425,success,medium
FLOW_004125,DEV_00001,DEV_00022,192.168.71.220,192.168.78.204,56628,53,DNS,37054183,36788797,6811,2259,2026-01-01T05:27:53.627466,success,low
FLOW_004126,DEV_00252,DEV_00181,192.168.227.83,192.168.221.94,7314,53,DNS,12556848,42539409,3178,213,2025-12-29T00:27:53.627503,success,high
FLOW_004127,DEV_00282,DEV_00209,192.168.199.181,192.168.87.254,21775,139,TCP,16922754,6729969,3230,3423,2026-01-02T15:27:53.627544,success,medium
FLOW_004128,DEV_00083,DEV_00086,192.168.107.180,192.168.102.66,20180,8443,TCP,11939304,1444129,6892,2667,2025-12-29T03:27:53.627583,success,low
FLOW_004129,DEV_00214,DEV_00044,192.168.129.31,192.168.140.76,0,0,ICMP,48557803,1944057,2984,3512,2025-12-28T08:27:53.627619,success,low
FLOW_004130,DEV_00207,DEV_00104,192.168.154.206,192.168.142.106,29570,5432,TCP,40016950,43924579,2527,3414,2025-12-27T17:27:53.627656,success,low
FLOW_004131,DEV_00083,DEV_00088,192.168.107.180,192.168.247.170,43120,53,DNS,46986771,29639487,7591,716,2025-12-27T12:27:53.627697,timeout,low
FLOW_004132,DEV_00272,DEV_00101,192.168.155.184,192.168.214.63,65189,53,DNS,35649377,7185796,2098,912,2026-01-02T12:27:53.627735,success,low
FLOW_004133,DEV_00071,DEV_00219,192.168.77.58,192.168.77.243,5511,80,TCP,36201529,42861638,1762,759,2025-12-31T02:27:53.627774,blocked,low
FLOW_004134,DEV_00288,DEV_00032,192.168.58.156,192.168.36.224,10315,443,TCP,5859121,9140732,4333,2563,2025-12-31T14:27:53.627816,success,medium
FLOW_004135,DEV_00213,DEV_00180,192.168.202.228,192.168.52.207,55039,53,UDP,4038793,5196564,529,1815,2025-12-26T21:27:53.627853,success,low
FLOW_004136,DEV_00179,DEV_00027,192.168.80.45,192.168.101.34,61216,3389,TCP,5367365,4485395,9967,2575,2025-12-28T18:27:53.627890,success,low
FLOW_004137,DEV_00191,DEV_00064,192.168.7.53,192.168.212.254,46488,80,TCP,21665219,1560368,4970,440,2025-12-31T22:27:53.627927,blocked,medium
FLOW_004138,DEV_00039,DEV_00060,192.168.100.252,192.168.209.84,34032,162,UDP,22246846,4024644,8550,745,2025-12-29T11:27:53.627969,success,low
FLOW_004139,DEV_00249,DEV_00127,192.168.216.170,192.168.166.28,41425,3389,TCP,6355338,19075771,9924,986,2025-12-28T10:27:53.628014,blocked,high
FLOW_004140,DEV_00017,DEV_00143,192.168.221.81,192.168.127.69,0,0,ICMP,8205242,17167935,6259,2885,2025-12-27T23:27:53.628051,success,critical
FLOW_004141,DEV_00163,DEV_00211,192.168.119.95,192.168.150.182,38118,8080,TCP,37281858,15258824,4857,2210,2025-12-31T03:27:53.628092,success,low
FLOW_004142,DEV_00240,DEV_00172,192.168.178.149,192.168.51.232,28354,123,UDP,20211667,31743023,926,1450,2025-12-31T18:27:53.628152,success,low
FLOW_004143,DEV_00158,DEV_00245,192.168.207.110,192.168.27.158,0,0,ICMP,32482567,36953902,3176,1459,2025-12-29T05:27:53.628904,success,low
FLOW_004144,DEV_00139,DEV_00018,192.168.90.137,192.168.206.243,0,0,ICMP,33956806,37086539,1207,412,2025-12-27T21:27:53.628966,success,low
FLOW_004145,DEV_00012,DEV_00228,192.168.117.88,192.168.209.88,31980,53,DNS,29085687,8844135,7577,293,2026-01-02T02:27:53.629026,blocked,medium
FLOW_004146,DEV_00018,DEV_00147,192.168.206.243,192.168.253.221,50917,53,UDP,16769751,1407015,7755,847,2025-12-29T23:27:53.629067,success,low
FLOW_004147,DEV_00257,DEV_00034,192.168.75.202,192.168.129.96,0,0,ICMP,35994768,1419948,163,2954,2025-12-28T17:27:53.629105,blocked,low
FLOW_004148,DEV_00060,DEV_00221,192.168.209.84,192.168.203.10,54861,139,TCP,21315064,16466808,4279,2926,2025-12-28T17:27:53.629144,success,low
FLOW_004149,DEV_00269,DEV_00051,192.168.226.12,192.168.203.36,0,0,ICMP,15903397,39643082,4305,1150,2025-12-29T07:27:53.629183,success,low
FLOW_004150,DEV_00213,DEV_00111,192.168.202.228,192.168.70.201,0,0,ICMP,47954614,15317259,8763,956,2025-12-31T16:27:53.629221,success,medium
FLOW_004151,DEV_00156,DEV_00041,192.168.237.112,192.168.76.52,0,0,ICMP,12098602,38509115,2618,1893,2025-12-28T18:27:53.629266,success,low
FLOW_004152,DEV_00190,DEV_00275,192.168.141.216,192.168.57.213,61142,53,DNS,1565552,3922200,1335,840,2026-01-01T14:27:53.629304,success,medium
FLOW_004153,DEV_00253,DEV_00258,192.168.230.167,192.168.57.35,53506,53,DNS,44187158,40645001,7566,2728,2025-12-28T02:27:53.629342,success,low
FLOW_004154,DEV_00124,DEV_00030,192.168.131.192,192.168.185.113,52079,445,TCP,31672449,9447264,5245,2271,2025-12-30T12:27:53.629379,success,medium
FLOW_004155,DEV_00003,DEV_00214,192.168.132.152,192.168.129.31,22727,53,UDP,39301626,18246018,6699,2887,2025-12-29T14:27:53.629416,success,low
FLOW_004156,DEV_00001,DEV_00215,192.168.71.220,192.168.229.233,53715,443,TCP,24385716,49725265,6066,3008,2026-01-01T00:27:53.629453,blocked,low
FLOW_004157,DEV_00234,DEV_00102,192.168.115.23,192.168.36.185,37638,53,DNS,1715121,29657295,191,1078,2026-01-01T11:27:53.629495,success,low
FLOW_004158,DEV_00062,DEV_00212,192.168.226.216,192.168.121.33,30370,443,TCP,12807212,33446191,9350,2594,2025-12-29T00:27:53.629532,success,low
FLOW_004159,DEV_00169,DEV_00115,192.168.24.41,192.168.100.200,4698,53,UDP,45312994,39656752,2634,1351,2026-01-01T09:27:53.629570,blocked,low
FLOW_004160,DEV_00230,DEV_00011,192.168.221.176,192.168.90.2,0,0,ICMP,49717946,21307460,759,699,2025-12-31T12:27:53.629606,success,medium
FLOW_004161,DEV_00151,DEV_00139,192.168.53.133,192.168.90.137,57060,53,DNS,25389932,24036068,858,894,2025-12-28T15:27:53.629646,success,high
FLOW_004162,DEV_00016,DEV_00006,192.168.137.181,192.168.167.225,37379,53,DNS,34268885,9996842,7156,2204,2026-01-01T03:27:53.629684,blocked,low
FLOW_004163,DEV_00056,DEV_00165,192.168.243.165,192.168.249.37,62395,123,UDP,3221889,32464954,6982,2807,2025-12-28T16:27:53.629722,success,medium
FLOW_004164,DEV_00237,DEV_00054,192.168.213.163,192.168.42.83,40330,53,DNS,9441466,24654738,267,3306,2026-01-02T10:27:53.629759,success,low
FLOW_004165,DEV_00176,DEV_00265,192.168.129.83,192.168.20.187,48041,53,DNS,39556765,46728189,2434,3489,2025-12-26T16:27:53.629796,success,low
FLOW_004166,DEV_00005,DEV_00287,192.168.160.163,192.168.91.172,33364,139,TCP,13285006,5256761,3747,1352,2025-12-28T19:27:53.629833,success,low
FLOW_004167,DEV_00101,DEV_00211,192.168.214.63,192.168.150.182,8262,53,DNS,27481444,24192765,8318,2078,2026-01-01T19:27:53.629871,success,low
FLOW_004168,DEV_00123,DEV_00240,192.168.91.43,192.168.178.149,2432,53,DNS,4543150,43625555,7393,317,2026-01-01T07:27:53.629908,timeout,low
