event_id,device_id,resource_id,access_type,outcome,timestamp,data_size_bytes
RACCESS_002397,DEV_00233,RES_0017,write,allowed,2025-12-29T16:27:53.733099,37182009
RACCESS_002398,DEV_00167,RES_0079,execute,allowed,2026-01-01T05:27:53.733108,412555844
RACCESS_002399,DEV_00230,RES_0010,execute,allowed,2025-12-28T19:27:53.733116,592521956
RACCESS_002400,DEV_00037,RES_0076,execute,allowed,2025-12-31T08:27:53.733124,130693709
RACCESS_002401,DEV_00156,RES_0070,read,allowed,2025-12-28T11:27:53.733132,997756793
RACCESS_002402,DEV_00191,RES_0054,read,allowed,2026-01-02T12:27:53.733140,742223503
RACCESS_002403,DEV_00080,RES_0005,execute,denied,2026-01-02T00:27:53.733151,338445054
RACCESS_002404,DEV_00232,RES_0017,read,allowed,2025-12-26T19:27:53.733159,725335480
RACCESS_002405,DEV_00058,RES_0079,read,allowed,2025-12-29T16:27:53.733167,161752832
RACCESS_002406,DEV_00222,RES_0025,execute,allowed,2025-12-30T05:27:53.733175,785239423
RACCESS_002407,DEV_00221,RES_0076,read,allowed,2025-12-31T10:27:53.733183,405495164
RACCESS_002408,DEV_00079,RES_0044,execute,allowed,2025-12-29T18:27:53.733191,302208327
RACCESS_002409,DEV_00268,RES_0013,read,allowed,2025-12-26T19:27:53.733199,115910030
RACCESS_002410,DEV_00246,RES_0006,execute,allowed,2026-01-01T08:27:53.733207,722907345
RACCESS_002411,DEV_00054,RES_0013,execute,allowed,2025-12-31T03:27:53.733215,711583184
RACCESS_002412,DEV_00223,RES_0004,execute,allowed,2026-01-01T05:27:53.733223,283565249
RACCESS_002413,DEV_00238,RES_0046,read,allowed,2025-12-26T18:27:53.733231,75242898
RACCESS_002414,DEV_00090,RES_0078,execute,allowed,2025-12-31T22:27:53.733241,380298350
RACCESS_002415,DEV_00279,RES_0069,execute,allowed,2026-01-01T06:27:53.733249,699253462
RACCESS_002416,DEV_00090,RES_0065,execute,allowed,2026-01-01T02:27:53.733257,699886455
RACCESS_002417,DEV_00265,RES_0074,read,allowed,2025-12-29T11:27:53.733265,503094560
RACCESS_002418,DEV_00156,RES_0008,write,allowed,2025-12-30T12:27:53.733273,713032822
RACCESS_002419,DEV_00106,RES_0005,delete,allowed,2025-12-30T19:27:53.733281,579910568
RACCESS_002420,DEV_00105,RES_0072,read,allowed,2025-12-31T16:27:53.733289,934166834
RACCESS_002421,DEV_00023,RES_0002,execute,allowed,2025-12-28T13:27:53.733296,586457724
RACCESS_002422,DEV_00238,RES_0073,execute,allowed,2025-12-30T17:27:53.733304,103906247
RACCESS_002423,DEV_00162,RES_0060,delete,denied,2025-12-27T01:27:53.733312,618449583
RACCESS_002424,DEV_00136,RES_0026,write,allowed,2025-12-27T05:27:53.733320,452149765
RACCESS_002425,DEV_00215,RES_0068,write,allowed,2025-12-28T13:27:53.733328,227463051
RACCESS_002426,DEV_00027,RES_0061,write,allowed,2025-12-27T02:27:53.733336,893029898
RACCESS_002427,DEV_00123,RES_0057,read,denied,2025-12-31T11:27:53.733344,302971218
RACCESS_002428,DEV_00287,RES_0041,execute,allowed,2025-12-27T23:27:53.733352,330173494
RACCESS_002429,DEV_00291,RES_0076,read,allowed,2025-12-27T09:27:53.733360,512831560
RACCESS_002430,DEV_00132,RES_0075,write,allowed,2025-12-28T22:27:53.733368,854660988
RACCESS_002431,DEV_00290,RES_0019,execute,denied,2025-12-28T07:27:53.733376,401473134
RACCESS_002432,DEV_00189,RES_0024,read,allowed,2025-12-29T23:27:53.733384,60627676
RACCESS_002433,DEV_00150,RES_0029,delete,allowed,2025-12-27T22:27:53.733395,312160620
RACCESS_002434,DEV_00206,RES_0055,read,allowed,2025-12-28T23:27:53.733404,865729164
RACCESS_002435,DEV_00237,RES_0011,execute,allowed,2026-01-02T02:27:53.733415,196968616
RACCESS_002436,DEV_00144,RES_0065,write,denied,2025-12-27T14:27:53.733423,907456018
RACCESS_002437,DEV_00258,RES_0011,write,allowed,2025-12-31T18:27:53.733432,47442029
RACCESS_002438,DEV_00066,RES_0063,write,denied,2025-12-29T21:27:53.733440,515519719
RACCESS_002439,DEV_00173,RES_0021,write,allowed,2025-12-31T19:27:53.733447,335784891
RACCESS_002440,DEV_00163,RES_0037,write,allowed,2025-12-31T20:27:53.733455,768220339
RACCESS_002441,DEV_00072,RES_0072,write,allowed,2026-01-01T12:27:53.733463,102910368
RACCESS_002442,DEV_00251,RES_0076,execute,allowed,2025-12-29T20:27:53.733471,103660658
RACCESS_002443,DEV_00154,RES_0044,read,allowed,2025-12-27T20:27:53.733479,383734950
RACCESS_002444,DEV_00136,RES_0079,read,allowed,2025-12-30T14:27:53.733486,796862444
RACCESS_002445,DEV_00281,RES_0055,execute,allowed,2026-01-02T03:27:53.733494,738603807
RACCESS_002446,DEV_00030,RES_0013,delete,denied,2025-12-31T04:27:53.733502,123795235
RACCESS_002447,DEV_00137,RES_0027,execute,allowed,2026-01-01T14:27:53.733513,329879790
RACCESS_002448,DEV_00111,RES_0065,write,allowed,2025-12-30T11:27:53.733521,871964098
RACCESS_002449,DEV_00152,RES_0051,write,allowed,2025-12-30T03:27:53.733529,137262200
RACCESS_002450,DEV_00047,RES_0011,read,allowed,2025-12-27T07:27:53.733537,759367298
RACCESS_002451,DEV_00087,RES_0007,execute,allowed,2025-12-29T23:27:53.733545,905280733
RACCESS_002452,DEV_00251,RES_0061,write,denied,2025-12-28T16:27:53.733553,401647143
RACCESS_002453,DEV_00099,RES_0028,write,allowed,2025-12-30T04:27:53.733564,450879471
RACCESS_002454,DEV_00187,RES_0057,write,allowed,2025-12-27T10:27:53.733572,327838468
RACCESS_002455,DEV_00200,RES_0003,read,denied,2025-12-28T05:27:53.733580,889402339
RACCESS_002456,DEV_00274,RES_0033,delete,allowed,2025-12-27T09:27:53.733588,418549336
RACCESS_002457,DEV_00298,RES_0029,write,allowed,2025-12-30T21:27:53.733596,535398713
RACCESS_002458,DEV_00093,RES_0054,execute,allowed,2025-12-31T18:27:53.733604,835770124
RACCESS_002459,DEV_00235,RES_0079,read,allowed,2025-12-31T03:27:53.733612,220271683
RACCESS_002460,DEV_00097,RES_0068,read,allowed,2025-12-27T05:27:53.733620,512084612
RACCESS_002461,DEV_00183,RES_0007,execute,allowed,2025-12-28T05:27:53.733628,565456059
RACCESS_002462,DEV_00215,RES_0044,delete,allowed,2025-12-27T01:27:53.733636,812489942
RACCESS_002463,DEV_00059,RES_0026,delete,allowed,2025-12-29T09:27:53.733644,691464192
RACCESS_002464,DEV_00177,RES_0018,write,allowed,2025-12-28T19:27:53.733652,367051963
RACCESS_002465,DEV_00115,RES_0031,execute,allowed,2025-12-29T04:27:53.733660,66178332
RACCESS_002466,DEV_00035,RES_0006,write,denied,2025-12-30T02:27:53.733668,427452978
RACCESS_002467,DEV_00270,RES_0021,execute,allowed,2025-12-27T14:27:53.733679,653228518
RACCESS_002468,DEV_00228,RES_0011,delete,allowed,2025-12-27T14:27:53.733687,574338826
RACCESS_002469,DEV_00203,RES_0025,write,denied,2025-12-28T18:27:53.733695,362018038
RACCESS_002470,DEV_00139,RES_0002,delete,allowed,2026-01-02T06:27:53.733703,862154870
RACCESS_002471,DEV_00279,RES_0024,delete,denied,2025-12-30T18:27:53.733711,3045808
RACCESS_002472,DEV_00107,RES_0050,write,allowed,2025-12-27T02:27:53.733722,349112430
RACCESS_002473,DEV_00166,RES_0036,delete,denied,2025-12-28T13:27:53.733729,607388948
RACCESS_002474,DEV_00065,RES_0068,execute,allowed,2025-12-31T22:27:53.733738,795580423
RACCESS_002475,DEV_00207,RES_0066,read,allowed,2026-01-01T17:27:53.733746,107681177
RACCESS_002476,DEV_00277,RES_0040,delete,allowed,2025-12-31T12:27:53.733754,646396122
RACCESS_002477,DEV_00084,RES_0076,delete,allowed,2025-12-27T22:27:53.733762,797071459
RACCESS_002478,DEV_00198,RES_0044,read,allowed,2025-12-27T07:27:53.733770,370440554
RACCESS_002479,DEV_00068,RES_0040,execute,denied,2026-01-02T01:27:53.733778,915386471
RACCESS_002480,DEV_00271,RES_0000,read,denied,2026-01-02T07:27:53.733786,255663834
RACCESS_002481,DEV_00281,RES_0014,read,allowed,2025-12-28T21:27:53.733794,292993387
RACCESS_002482,DEV_00057,RES_0022,execute,allowed,2026-01-02T04:27:53.733802,9720096
RACCESS_002483,DEV_00046,RES_0006,write,allowed,2025-12-28T02:27:53.733810,49918463
RACCESS_002484,DEV_00229,RES_0018,delete,allowed,2025-12-30T16:27:53.733818,808218382
RACCESS_002485,DEV_00232,RES_0032,execute,denied,2025-12-31T23:27:53.733826,190356175
RACCESS_002486,DEV_00208,RES_0079,execute,allowed,2025-12-28T09:27:53.733834,414115836
RACCESS_002487,DEV_00125,RES_0069,execute,allowed,2026-01-01T18:27:53.733842,548418417
RACCESS_002488,DEV_00205,RES_0029,delete,allowed,2025-12-29T19:27:53.733850,337351564
RACCESS_002489,DEV_00156,RES_0060,read,allowed,2026-01-02T08:27:53.733857,678540624
RACCESS_002490,DEV_00254,RES_0064,read,allowed,2026-01-02T15:27:53.733865,474627003
RACCESS_002491,DEV_00058,RES_0021,execute,allowed,2026-01-01T13:27:53.733873,86628448
RACCESS_002492,DEV_00252,RES_0054,write,allowed,2025-12-30T03:27:53.733884,538789061
RACCESS_002493,DEV_00264,RES_0060,write,allowed,2025-12-30T06:27:53.733893,722029423
RACCESS_002494,DEV_00021,RES_0029,write,allowed,2026-01-01T06:27:53.733901,226328507
RACCESS_002495,DEV_00187,RES_0021,delete,allowed,2025-12-31T18:27:53.733911,158889206
RACCESS_002496,DEV_00018,RES_0070,read,allowed,2025-12-28T09:27:53.733919,974245671
RACCESS_002497,DEV_00160,RES_0077,write,allowed,2025-12-27T07:27:53.733927,55976215
RACCESS_002498,DEV_00004,RES_0012,read,allowed,2025-12-30T20:27:53.733939,808102933
RACCESS_002499,DEV_00028,RES_0012,execute,allowed,2025-12-31T08:27:53.733950,279465347
RACCESS_002500,DEV_00134,RES_0050,execute,allowed,2025-12-27T00:27:53.733958,832611458
RACCESS_002501,DEV_00294,RES_0046,write,allowed,2025-12-27T20:27:53.733966,892481419
RACCESS_002502,DEV_00023,RES_0068,write,denied,2025-12-29T09:27:53.733979,888826857
RACCESS_002503,DEV_00262,RES_0010,delete,allowed,2025-12-31T04:27:53.733987,582741454
RACCESS_002504,DEV_00093,RES_0074,read,allowed,2025-12-27T05:27:53.733995,984762360
RACCESS_002505,DEV_00261,RES_0070,read,allowed,2025-12-27T13:27:53.734010,932956893
RACCESS_002506,DEV_00037,RES_0076,read,allowed,2026-01-02T16:27:53.734019,697683764
RACCESS_002507,DEV_00009,RES_0014,delete,allowed,2025-12-27T13:27:53.734027,775240406
RACCESS_002508,DEV_00239,RES_0057,read,allowed,2025-12-30T12:27:53.734034,804100966
RACCESS_002509,DEV_00139,RES_0028,delete,denied,2025-12-27T00:27:53.734042,788742689
RACCESS_002510,DEV_00260,RES_0018,read,allowed,2025-12-28T17:27:53.734050,724841283
RACCESS_002511,DEV_00111,RES_0071,read,allowed,2025-12-29T19:27:53.734061,10369259
RACCESS_002512,DEV_00181,RES_0052,delete,allowed,2025-12-27T00:27:53.734069,171830506
RACCESS_002513,DEV_00009,RES_0017,delete,allowed,2025-12-30T11:27:53.734077,986100313
RACCESS_002514,DEV_00080,RES_0066,delete,allowed,2025-12-29T18:27:53.734085,154861087
RACCESS_002515,DEV_00175,RES_0021,write,denied,2025-12-30T15:27:53.734093,146710988
RACCESS_002516,DEV_00027,RES_0072,read,allowed,2025-12-26T22:27:53.734101,373565081
RACCESS_002517,DEV_00273,RES_0037,write,allowed,2025-12-27T07:27:53.734109,612546773
RACCESS_002518,DEV_00047,RES_0024,execute,denied,2026-01-02T07:27:53.734117,515021007
RACCESS_002519,DEV_00254,RES_0017,write,allowed,2026-01-01T13:27:53.734125,986005616
RACCESS_002520,DEV_00144,RES_0051,write,allowed,2025-12-28T18:27:53.734133,557279836
RACCESS_002521,DEV_00284,RES_0036,delete,allowed,2025-12-31T08:27:53.734141,26981121
RACCESS_002522,DEV_00168,RES_0001,execute,allowed,2025-12-27T10:27:53.734149,595331382
RACCESS_002523,DEV_00250,RES_0047,delete,allowed,2025-12-29T23:27:53.734157,524347126
RACCESS_002524,DEV_00086,RES_0034,write,allowed,2025-12-27T16:27:53.734164,541225821
RACCESS_002525,DEV_00241,RES_0053,delete,denied,2026-01-02T05:27:53.734172,810606593
RACCESS_002526,DEV_00203,RES_0073,execute,allowed,2025-12-27T03:27:53.734180,26521562
RACCESS_002527,DEV_00059,RES_0052,delete,allowed,2026-01-01T05:27:53.734188,772389295
RACCESS_002528,DEV_00121,RES_0057,read,allowed,2025-12-26T19:27:53.734196,312087477
RACCESS_002529,DEV_00036,RES_0043,delete,allowed,2026-01-02T05:27:53.734204,816380812
RACCESS_002530,DEV_00179,RES_0014,execute,allowed,2025-12-30T04:27:53.734212,504504980
RACCESS_002531,DEV_00264,RES_0048,read,allowed,2025-12-31T04:27:53.734227,881520098
RACCESS_002532,DEV_00191,RES_0064,execute,allowed,2026-01-01T00:27:53.734236,422752183
RACCESS_002533,DEV_00026,RES_0074,read,allowed,2025-12-27T03:27:53.734244,965644998
RACCESS_002534,DEV_00221,RES_0030,write,allowed,2026-01-01T00:27:53.734252,401159327
RACCESS_002535,DEV_00097,RES_0056,execute,allowed,2025-12-28T21:27:53.734260,65299719
RACCESS_002536,DEV_00062,RES_0026,read,allowed,2025-12-29T12:27:53.734268,803683603
RACCESS_002537,DEV_00286,RES_0070,execute,allowed,2025-12-31T02:27:53.734276,267006457
RACCESS_002538,DEV_00069,RES_0029,read,allowed,2025-12-27T14:27:53.734284,998826072
RACCESS_002539,DEV_00173,RES_0068,execute,allowed,2025-12-27T14:27:53.734292,83551912
RACCESS_002540,DEV_00253,RES_0004,delete,allowed,2026-01-02T13:27:53.734300,230978172
RACCESS_002541,DEV_00029,RES_0061,read,allowed,2025-12-29T05:27:53.734308,44015786
RACCESS_002542,DEV_00058,RES_0004,delete,allowed,2025-12-31T22:27:53.734316,286857272
RACCESS_002543,DEV_00152,RES_0008,read,allowed,2025-12-31T02:27:53.734324,614870779
RACCESS_002544,DEV_00248,RES_0029,read,denied,2025-12-31T10:27:53.734331,875634265
RACCESS_002545,DEV_00040,RES_0007,delete,denied,2025-12-27T13:27:53.734339,413876825
RACCESS_002546,DEV_00274,RES_0010,delete,allowed,2025-12-29T03:27:53.734347,813015350
RACCESS_002547,DEV_00059,RES_0001,execute,denied,2025-12-29T14:27:53.734355,282440753
RACCESS_002548,DEV_00122,RES_0018,execute,allowed,2026-01-01T14:27:53.734364,304441016
RACCESS_002549,DEV_00096,RES_0033,write,denied,2026-01-01T04:27:53.734374,680505746
RACCESS_002550,DEV_00077,RES_0032,delete,denied,2025-12-27T14:27:53.734395,998590575
RACCESS_002551,DEV_00172,RES_0013,delete,allowed,2025-12-30T12:27:53.734403,102543339
RACCESS_002552,DEV_00022,RES_0022,delete,allowed,2025-12-28T13:27:53.734411,336375115
RACCESS_002553,DEV_00095,RES_0050,read,allowed,2025-12-29T07:27:53.734419,395981634
RACCESS_002554,DEV_00138,RES_0027,read,denied,2025-12-31T07:27:53.734427,686601258
RACCESS_002555,DEV_00002,RES_0079,execute,denied,2025-12-29T00:27:53.734435,514936342
RACCESS_002556,DEV_00151,RES_0007,read,allowed,2025-12-30T21:27:53.734444,185256626
RACCESS_002557,DEV_00083,RES_0065,delete,allowed,2026-01-02T07:27:53.734451,334335561
RACCESS_002558,DEV_00103,RES_0029,read,allowed,2025-12-29T13:27:53.734459,952473976
RACCESS_002559,DEV_00089,RES_0029,read,denied,2026-01-02T09:27:53.734467,980741589
RACCESS_002560,DEV_00138,RES_0056,write,denied,2025-12-28T11:27:53.734475,210509457
RACCESS_002561,DEV_00158,RES_0044,execute,allowed,2025-12-31T13:27:53.734484,787861331
RACCESS_002562,DEV_00146,RES_0054,delete,allowed,2025-12-29T02:27:53.734492,516238676
RACCESS_002563,DEV_00160,RES_0079,write,denied,2025-12-30T02:27:53.734503,777169629
RACCESS_002564,DEV_00047,RES_0079,read,allowed,2025-12-31T01:27:53.734511,501145593
RACCESS_002565,DEV_00221,RES_0051,read,allowed,2025-12-29T18:27:53.734519,640742041
RACCESS_002566,DEV_00105,RES_0058,execute,allowed,2025-12-30T07:27:53.734527,482850380
RACCESS_002567,DEV_00145,RES_0033,read,allowed,2025-12-29T23:27:53.734535,225542107
RACCESS_002568,DEV_00193,RES_0050,read,allowed,2025-12-29T08:27:53.734543,47420363
RACCESS_002569,DEV_00157,RES_0065,delete,allowed,2026-01-01T21:27:53.734552,600636326
RACCESS_002570,DEV_00188,RES_0011,delete,allowed,2025-12-29T04:27:53.734563,972838596
RACCESS_002571,DEV_00280,RES_0058,write,denied,2025-12-27T21:27:53.734571,891482434
RACCESS_002572,DEV_00152,RES_0040,execute,allowed,2025-12-27T05:27:53.734579,717780228
RACCESS_002573,DEV_00033,RES_0030,delete,allowed,2025-12-31T14:27:53.734587,764646073
RACCESS_002574,DEV_00048,RES_0048,execute,allowed,2026-01-02T09:27:53.734595,688662602
RACCESS_002575,DEV_00107,RES_0013,read,allowed,2025-12-28T01:27:53.734603,831553336
RACCESS_002576,DEV_00279,RES_0065,write,allowed,2025-12-29T16:27:53.734611,205765886
RACCESS_002577,DEV_00234,RES_0079,execute,allowed,2025-12-29T10:27:53.734619,810351690
RACCESS_002578,DEV_00249,RES_0067,read,denied,2025-12-27T11:27:53.734627,440727047
RACCESS_002579,DEV_00084,RES_0022,write,allowed,2026-01-01T07:27:53.734635,110543748
RACCESS_002580,DEV_00051,RES_0022,delete,allowed,2025-12-30T19:27:53.734643,948597274
RACCESS_002581,DEV_00006,RES_0035,delete,allowed,2025-12-30T13:27:53.734651,473616
RACCESS_002582,DEV_00235,RES_0016,read,allowed,2026-01-01T09:27:53.734659,188447726
RACCESS_002583,DEV_00164,RES_0075,execute,denied,2025-12-29T11:27:53.734667,987237881
RACCESS_002584,DEV_00232,RES_0073,delete,allowed,2026-01-01T09:27:53.734675,227210741
RACCESS_002585,DEV_00098,RES_0044,write,allowed,2025-12-27T11:27:53.734683,232659380
RACCESS_002586,DEV_00207,RES_0027,write,allowed,2025-12-27T09:27:53.734691,523079757
RACCESS_002587,DEV_00187,RES_0060,execute,allowed,2025-12-28T13:27:53.734699,839154280
RACCESS_002588,DEV_00253,RES_0049,read,allowed,2025-12-29T05:27:53.734707,386880024
RACCESS_002589,DEV_00058,RES_0032,write,allowed,2026-01-01T13:27:53.734717,7861990
RACCESS_002590,DEV_00031,RES_0073,execute,allowed,2026-01-02T12:27:53.734726,891067747
RACCESS_002591,DEV_00140,RES_0010,read,allowed,2025-12-31T03:27:53.734734,443441398
RACCESS_002592,DEV_00209,RES_0018,read,allowed,2025-12-29T03:27:53.734742,93523309
RACCESS_002593,DEV_00004,RES_0021,read,allowed,2025-12-28T21:27:53.734750,293072091
RACCESS_002594,DEV_00188,RES_0014,write,allowed,2025-12-28T19:27:53.734761,237747904
RACCESS_002595,DEV_00037,RES_0007,read,allowed,2026-01-02T09:27:53.734769,435929079
RACCESS_002596,DEV_00027,RES_0000,write,allowed,2025-12-28T01:27:53.734776,358086255
RACCESS_002597,DEV_00243,RES_0028,execute,allowed,2026-01-01T11:27:53.734784,188549079
RACCESS_002598,DEV_00143,RES_0041,delete,allowed,2025-12-27T12:27:53.734793,393986477
RACCESS_002599,DEV_00033,RES_0028,write,allowed,2026-01-01T06:27:53.734801,452530274
RACCESS_002600,DEV_00222,RES_0042,read,allowed,2025-12-27T22:27:53.734809,27835868
RACCESS_002601,DEV_00063,RES_0061,read,allowed,2025-12-29T22:27:53.734820,448273958
RACCESS_002602,DEV_00292,RES_0037,read,allowed,2025-12-28T23:27:53.734829,866788727
RACCESS_002603,DEV_00280,RES_0070,delete,allowed,2025-12-30T22:27:53.734837,676840941
RACCESS_002604,DEV_00108,RES_0045,read,allowed,2026-01-02T05:27:53.734845,299113037
RACCESS_002605,DEV_00177,RES_0015,delete,allowed,2025-12-27T20:27:53.734853,332025309
RACCESS_002606,DEV_00114,RES_0050,delete,allowed,2025-12-28T07:27:53.734861,777702361
RACCESS_002607,DEV_00190,RES_0070,execute,allowed,2025-12-27T00:27:53.734869,275708961
RACCESS_002608,DEV_00136,RES_0029,read,allowed,2025-12-28T05:27:53.734877,661283654
RACCESS_002609,DEV_00050,RES_0009,execute,allowed,2025-12-30T10:27:53.734887,356973503
RACCESS_002610,DEV_00224,RES_0013,delete,allowed,2026-01-02T11:27:53.734896,400971253
RACCESS_002611,DEV_00135,RES_0004,delete,allowed,2025-12-30T09:27:53.734903,375851594
RACCESS_002612,DEV_00238,RES_0054,write,denied,2025-12-30T01:27:53.734912,328646694
RACCESS_002613,DEV_00035,RES_0028,write,allowed,2025-12-29T03:27:53.734920,37767611
RACCESS_002614,DEV_00245,RES_0060,read,denied,2025-12-30T16:27:53.734928,218247488
RACCESS_002615,DEV_00116,RES_0078,delete,allowed,2025-12-29T00:27:53.734936,788437074
RACCESS_002616,DEV_00281,RES_0033,execute,allowed,2025-12-29T23:27:53.734944,2509719
RACCESS_002617,DEV_00175,RES_0038,execute,allowed,2025-12-30T21:27:53.734952,860352549
RACCESS_002618,DEV_00137,RES_0043,write,allowed,2025-12-28T08:27:53.734960,839733330
RACCESS_002619,DEV_00214,RES_0061,write,allowed,2025-12-31T19:27:53.734969,990403553
RACCESS_002620,DEV_00254,RES_0071,delete,allowed,2026-01-01T03:27:53.734981,680228928
RACCESS_002621,DEV_00104,RES_0060,delete,allowed,2025-12-26T23:27:53.734989,97056413
RACCESS_002622,DEV_00244,RES_0009,execute,allowed,2025-12-26T17:27:53.734997,915386642
RACCESS_002623,DEV_00120,RES_0020,write,allowed,2025-12-29T02:27:53.735018,118054585
RACCESS_002624,DEV_00102,RES_0066,read,allowed,2026-01-02T12:27:53.735027,729213536
RACCESS_002625,DEV_00028,RES_0016,execute,allowed,2025-12-31T02:27:53.735035,737918499
RACCESS_002626,DEV_00146,RES_0000,write,allowed,2025-12-28T13:27:53.735046,673564974
RACCESS_002627,DEV_00172,RES_0049,write,allowed,2026-01-01T02:27:53.735053,137572978
RACCESS_002628,DEV_00151,RES_0016,write,allowed,2025-12-28T19:27:53.735064,277065660
RACCESS_002629,DEV_00170,RES_0019,read,allowed,2025-12-29T04:27:53.735073,727422405
RACCESS_002630,DEV_00014,RES_0061,delete,allowed,2025-12-28T05:27:53.735080,801176379
RACCESS_002631,DEV_00055,RES_0057,write,allowed,2026-01-01T15:27:53.735088,469199433
RACCESS_002632,DEV_00014,RES_0010,write,allowed,2026-01-02T13:27:53.735096,816642411
RACCESS_002633,DEV_00098,RES_0054,read,allowed,2026-01-02T14:27:53.735104,579757944
RACCESS_002634,DEV_00073,RES_0060,read,allowed,2025-12-28T23:27:53.735112,766967399
RACCESS_002635,DEV_00184,RES_0067,delete,allowed,2025-12-28T15:27:53.735120,383371195
RACCESS_002636,DEV_00182,RES_0020,read,allowed,2025-12-26T16:27:53.735128,940748964
RACCESS_002637,DEV_00108,RES_0013,write,allowed,2025-12-29T10:27:53.735136,243110045
RACCESS_002638,DEV_00187,RES_0047,write,allowed,2025-12-31T06:27:53.735144,258829009
RACCESS_002639,DEV_00170,RES_0066,execute,allowed,2025-12-28T07:27:53.735151,883767990
RACCESS_002640,DEV_00178,RES_0002,write,allowed,2025-12-30T05:27:53.735160,677853202
RACCESS_002641,DEV_00005,RES_0035,delete,allowed,2025-12-27T18:27:53.735168,409204167
RACCESS_002642,DEV_00026,RES_0013,read,allowed,2025-12-31T12:27:53.735175,158721526
RACCESS_002643,DEV_00030,RES_0000,read,allowed,2025-12-31T22:27:53.735183,111926535
RACCESS_002644,DEV_00275,RES_0072,write,denied,2025-12-29T13:27:53.735191,746099223
RACCESS_002645,DEV_00021,RES_0062,write,allowed,2025-12-31T18:27:53.735199,394987801
RACCESS_002646,DEV_00215,RES_0050,read,denied,2026-01-01T02:27:53.735207,46217254
RACCESS_002647,DEV_00197,RES_0016,read,allowed,2026-01-02T07:27:53.735215,165803020
RACCESS_002648,DEV_00138,RES_0073,write,allowed,2025-12-26T18:27:53.735226,313959501
RACCESS_002649,DEV_00065,RES_0013,execute,allowed,2026-01-01T11:27:53.735234,705797100
RACCESS_002650,DEV_00061,RES_0041,write,allowed,2026-01-01T09:27:53.735242,197026003
RACCESS_002651,DEV_00276,RES_0037,read,allowed,2025-12-29T19:27:53.735253,680595645
RACCESS_002652,DEV_00094,RES_0058,execute,denied,2025-12-29T21:27:53.735261,777063590
RACCESS_002653,DEV_00184,RES_0072,write,denied,2025-12-29T20:27:53.735269,266814012
RACCESS_002654,DEV_00080,RES_0034,write,allowed,2025-12-30T20:27:53.735277,746097474
RACCESS_002655,DEV_00228,RES_0045,delete,allowed,2025-12-31T20:27:53.735285,322315068
RACCESS_002656,DEV_00297,RES_0022,execute,allowed,2025-12-28T03:27:53.735293,988725622
RACCESS_002657,DEV_00235,RES_0041,write,allowed,2025-12-31T18:27:53.735300,554996677
RACCESS_002658,DEV_00064,RES_0056,read,allowed,2025-12-29T03:27:53.735311,141994394
RACCESS_002659,DEV_00138,RES_0040,delete,allowed,2025-12-30T13:27:53.735319,884331233
RACCESS_002660,DEV_00116,RES_0010,execute,denied,2026-01-01T07:27:53.735327,56096449
RACCESS_002661,DEV_00282,RES_0029,delete,allowed,2025-12-29T03:27:53.735335,94458697
RACCESS_002662,DEV_00011,RES_0066,execute,allowed,2025-12-31T18:27:53.735343,436623515
RACCESS_002663,DEV_00165,RES_0077,read,allowed,2026-01-02T13:27:53.735351,840810910
RACCESS_002664,DEV_00213,RES_0055,delete,allowed,2026-01-02T08:27:53.735359,912467541
RACCESS_002665,DEV_00189,RES_0042,execute,allowed,2025-12-27T12:27:53.735367,481460058
RACCESS_002666,DEV_00173,RES_0047,write,denied,2025-12-27T19:27:53.735374,273316111
RACCESS_002667,DEV_00060,RES_0074,execute,allowed,2025-12-27T05:27:53.735386,548533331
RACCESS_002668,DEV_00178,RES_0015,delete,allowed,2025-12-31T16:27:53.735395,595931283
RACCESS_002669,DEV_00263,RES_0036,execute,allowed,2025-12-28T21:27:53.735403,374779810
RACCESS_002670,DEV_00123,RES_0066,delete,allowed,2025-12-31T09:27:53.735411,414003052
RACCESS_002671,DEV_00175,RES_0072,write,allowed,2025-12-29T02:27:53.735418,462689357
RACCESS_002672,DEV_00033,RES_0015,write,allowed,2025-12-28T14:27:53.735426,414619443
RACCESS_002673,DEV_00063,RES_0042,execute,allowed,2026-01-02T16:27:53.735434,955026299
RACCESS_002674,DEV_00140,RES_0064,execute,allowed,2025-12-27T18:27:53.735442,479757051
RACCESS_002675,DEV_00084,RES_0066,delete,allowed,2026-01-01T09:27:53.735450,12645461
RACCESS_002676,DEV_00224,RES_0059,execute,allowed,2025-12-26T23:27:53.735458,716492428
RACCESS_002677,DEV_00180,RES_0035,read,allowed,2026-01-02T05:27:53.735466,989166962
RACCESS_002678,DEV_00085,RES_0007,read,allowed,2025-12-31T12:27:53.735474,164227161
RACCESS_002679,DEV_00276,RES_0042,execute,allowed,2025-12-27T18:27:53.735482,671143513
RACCESS_002680,DEV_00032,RES_0077,read,allowed,2025-12-27T00:27:53.735490,254184261
RACCESS_002681,DEV_00263,RES_0001,delete,allowed,2025-12-30T20:27:53.735498,450706779
RACCESS_002682,DEV_00170,RES_0003,write,allowed,2026-01-02T10:27:53.735506,915269680
RACCESS_002683,DEV_00106,RES_0003,execute,denied,2025-12-31T07:27:53.735514,46604396
RACCESS_002684,DEV_00284,RES_0064,delete,allowed,2025-12-26T21:27:53.735522,198982740
RACCESS_002685,DEV_00120,RES_0039,write,allowed,2025-12-26T20:27:53.735530,830997500
