device_id,resource_id,access_count,last_access
DEV_00227,RES_0061,23,2025-12-28T01:27:53.857275
DEV_00227,RES_0077,14,2025-12-27T15:27:53.857283
DEV_00227,RES_0021,4,2025-12-29T11:27:53.857287
DEV_00227,RES_0036,18,2025-12-31T16:27:53.857292
DEV_00227,RES_0005,29,2025-12-28T02:27:53.857296
DEV_00227,RES_0054,85,2025-12-31T15:27:53.857300
DEV_00227,RES_0026,91,2025-12-27T23:27:53.857305
DEV_00227,RES_0074,87,2025-12-31T07:27:53.857309
DEV_00228,RES_0076,79,2025-12-28T19:27:53.857323
DEV_00228,RES_0052,31,2025-12-27T22:27:53.857327
DEV_00228,RES_0012,58,2026-01-01T01:27:53.857332
DEV_00228,RES_0061,1,2025-12-27T07:27:53.857336
DEV_00228,RES_0035,6,2025-12-31T15:27:53.857341
DEV_00228,RES_0039,62,2025-12-30T20:27:53.857345
DEV_00228,RES_0000,8,2026-01-01T11:27:53.857350
DEV_00228,RES_0053,34,2025-12-30T15:27:53.857354
DEV_00228,RES_0047,29,2025-12-29T02:27:53.857359
DEV_00228,RES_0045,20,2025-12-31T08:27:53.857363
DEV_00228,RES_0069,41,2025-12-29T03:27:53.857367
DEV_00228,RES_0025,35,2026-01-01T16:27:53.857372
DEV_00228,RES_0016,34,2025-12-29T16:27:53.857376
DEV_00228,RES_0034,48,2025-12-31T18:27:53.857381
DEV_00228,RES_0060,34,2025-12-27T19:27:53.857386
DEV_00228,RES_0044,82,2025-12-29T09:27:53.857390
DEV_00228,RES_0024,70,2025-12-30T19:27:53.857394
DEV_00228,RES_0056,82,2025-12-29T16:27:53.857399
DEV_00229,RES_0025,67,2025-12-30T19:27:53.857409
DEV_00229,RES_0064,56,2025-12-28T11:27:53.857416
DEV_00229,RES_0007,65,2025-12-27T18:27:53.857420
DEV_00229,RES_0032,52,2025-12-28T23:27:53.857425
DEV_00229,RES_0058,37,2025-12-30T12:27:53.857430
DEV_00229,RES_0044,93,2025-12-29T10:27:53.857434
DEV_00229,RES_0030,56,2025-12-30T17:27:53.857439
DEV_00230,RES_0047,46,2025-12-30T02:27:53.857451
DEV_00230,RES_0041,26,2025-12-29T02:27:53.857455
DEV_00230,RES_0004,14,2025-12-28T18:27:53.857460
DEV_00230,RES_0001,25,2025-12-31T06:27:53.857464
DEV_00230,RES_0062,67,2025-12-31T23:27:53.857468
DEV_00230,RES_0018,96,2026-01-01T08:27:53.857473
DEV_00230,RES_0071,37,2025-12-27T15:27:53.857478
DEV_00230,RES_0030,85,2025-12-30T20:27:53.857482
DEV_00230,RES_0045,38,2025-12-31T15:27:53.857486
DEV_00230,RES_0066,45,2025-12-31T20:27:53.857491
DEV_00230,RES_0039,45,2026-01-01T01:27:53.857495
DEV_00230,RES_0052,16,2025-12-30T00:27:53.857500
DEV_00231,RES_0043,59,2025-12-26T23:27:53.857512
DEV_00231,RES_0034,45,2025-12-27T14:27:53.857517
DEV_00231,RES_0001,11,2025-12-31T21:27:53.857521
DEV_00231,RES_0017,78,2025-12-28T20:27:53.857525
DEV_00231,RES_0010,82,2025-12-30T21:27:53.857530
DEV_00231,RES_0054,57,2025-12-30T15:27:53.857534
DEV_00232,RES_0033,100,2025-12-27T22:27:53.857545
DEV_00232,RES_0068,70,2025-12-29T20:27:53.857550
DEV_00232,RES_0043,13,2025-12-30T03:27:53.857554
DEV_00232,RES_0028,33,2025-12-27T08:27:53.857559
DEV_00232,RES_0015,32,2025-12-28T09:27:53.857563
DEV_00232,RES_0047,95,2025-12-29T11:27:53.857568
DEV_00232,RES_0078,93,2025-12-27T10:27:53.857572
DEV_00232,RES_0003,3,2025-12-31T17:27:53.857576
DEV_00232,RES_0073,45,2026-01-01T14:27:53.857584
DEV_00232,RES_0007,69,2025-12-27T11:27:53.857588
DEV_00232,RES_0071,76,2026-01-01T22:27:53.857592
DEV_00233,RES_0048,54,2025-12-27T11:27:53.857602
DEV_00233,RES_0078,86,2026-01-01T07:27:53.857607
DEV_00233,RES_0059,24,2025-12-29T20:27:53.857611
DEV_00233,RES_0027,66,2025-12-28T23:27:53.857619
DEV_00233,RES_0066,61,2025-12-29T07:27:53.857624
DEV_00233,RES_0041,70,2025-12-30T04:27:53.857628
DEV_00234,RES_0006,95,2026-01-01T15:27:53.857641
DEV_00234,RES_0013,6,2025-12-28T12:27:53.857646
DEV_00234,RES_0034,27,2025-12-29T21:27:53.857650
DEV_00234,RES_0072,22,2025-12-31T12:27:53.857655
DEV_00234,RES_0012,16,2025-12-27T04:27:53.857659
DEV_00234,RES_0044,57,2025-12-29T01:27:53.857664
DEV_00234,RES_0001,78,2025-12-31T00:27:53.857668
DEV_00234,RES_0020,38,2025-12-26T22:27:53.857672
DEV_00234,RES_0067,68,2025-12-27T13:27:53.857677
DEV_00234,RES_0018,10,2025-12-27T10:27:53.857681
DEV_00234,RES_0004,57,2025-12-28T00:27:53.857686
DEV_00234,RES_0063,61,2025-12-26T16:27:53.857690
DEV_00234,RES_0078,45,2025-12-30T04:27:53.857695
DEV_00234,RES_0023,45,2026-01-01T13:27:53.857699
DEV_00234,RES_0011,47,2025-12-29T22:27:53.857704
DEV_00234,RES_0065,12,2026-01-02T05:27:53.857708
DEV_00234,RES_0052,49,2025-12-28T19:27:53.857712
DEV_00235,RES_0001,63,2025-12-28T21:27:53.857725
DEV_00235,RES_0054,39,2026-01-02T03:27:53.857729
DEV_00235,RES_0077,82,2025-12-28T09:27:53.857734
DEV_00235,RES_0015,23,2025-12-30T23:27:53.857738
DEV_00235,RES_0017,40,2025-12-27T17:27:53.857744
DEV_00235,RES_0030,66,2026-01-02T15:27:53.857748
DEV_00235,RES_0076,20,2025-12-28T17:27:53.857756
DEV_00235,RES_0062,6,2025-12-27T20:27:53.857760
DEV_00235,RES_0025,62,2025-12-29T11:27:53.857764
DEV_00235,RES_0059,97,2025-12-28T06:27:53.857769
DEV_00235,RES_0053,60,2026-01-01T13:27:53.857773
DEV_00235,RES_0000,69,2025-12-31T05:27:53.857780
DEV_00235,RES_0060,74,2025-12-27T14:27:53.857785
DEV_00235,RES_0067,12,2026-01-02T08:27:53.857789
DEV_00235,RES_0055,84,2025-12-30T20:27:53.857794
DEV_00235,RES_0033,26,2025-12-31T03:27:53.857798
DEV_00235,RES_0048,5,2025-12-31T09:27:53.857803
DEV_00235,RES_0074,16,2025-12-28T11:27:53.857807
DEV_00236,RES_0010,91,2026-01-01T08:27:53.857819
DEV_00236,RES_0004,96,2025-12-27T08:27:53.857824
DEV_00236,RES_0021,77,2025-12-29T16:27:53.857829
DEV_00236,RES_0077,70,2025-12-28T02:27:53.857833
DEV_00236,RES_0069,51,2025-12-31T12:27:53.857837
DEV_00236,RES_0026,35,2025-12-29T04:27:53.857842
DEV_00236,RES_0070,12,2025-12-30T23:27:53.857846
DEV_00236,RES_0037,44,2025-12-31T16:27:53.857850
DEV_00236,RES_0075,88,2026-01-02T04:27:53.857855
DEV_00236,RES_0027,18,2025-12-31T02:27:53.857859
DEV_00236,RES_0067,100,2025-12-30T09:27:53.857864
DEV_00236,RES_0040,46,2025-12-28T12:27:53.857868
DEV_00236,RES_0019,59,2025-12-30T20:27:53.857872
DEV_00236,RES_0029,64,2025-12-29T00:27:53.857877
DEV_00236,RES_0072,37,2025-12-31T20:27:53.857881
DEV_00236,RES_0028,34,2025-12-29T23:27:53.857886
DEV_00236,RES_0047,5,2025-12-29T10:27:53.857890
DEV_00236,RES_0024,74,2025-12-28T17:27:53.857894
DEV_00237,RES_0062,29,2026-01-01T10:27:53.857904
DEV_00237,RES_0009,68,2025-12-28T21:27:53.857911
DEV_00237,RES_0077,16,2026-01-01T20:27:53.857915
DEV_00237,RES_0013,3,2025-12-29T21:27:53.857920
DEV_00237,RES_0022,35,2025-12-28T01:27:53.857925
DEV_00237,RES_0031,27,2026-01-01T19:27:53.857929
DEV_00237,RES_0056,93,2025-12-31T21:27:53.857936
DEV_00238,RES_0072,2,2025-12-27T15:27:53.857946
DEV_00238,RES_0057,49,2025-12-31T09:27:53.857951
DEV_00238,RES_0061,98,2025-12-31T05:27:53.857955
DEV_00238,RES_0071,88,2025-12-26T17:27:53.857960
DEV_00238,RES_0067,67,2025-12-27T11:27:53.857964
DEV_00238,RES_0009,77,2025-12-27T16:27:53.857969
DEV_00238,RES_0047,80,2025-12-29T18:27:53.857979
DEV_00238,RES_0066,73,2025-12-30T00:27:53.857984
DEV_00238,RES_0069,85,2025-12-31T03:27:53.857988
DEV_00239,RES_0044,35,2025-12-31T15:27:53.858000
DEV_00239,RES_0030,80,2025-12-31T14:27:53.858056
DEV_00239,RES_0008,24,2025-12-28T04:27:53.858064
DEV_00239,RES_0077,57,2025-12-31T10:27:53.858072
DEV_00239,RES_0025,88,2026-01-02T11:27:53.858080
DEV_00239,RES_0033,49,2025-12-31T02:27:53.858085
DEV_00239,RES_0000,33,2025-12-31T11:27:53.858089
DEV_00239,RES_0056,45,2025-12-31T02:27:53.858094
DEV_00239,RES_0055,29,2026-01-02T10:27:53.858098
DEV_00239,RES_0009,24,2026-01-02T06:27:53.858103
DEV_00239,RES_0002,42,2025-12-29T02:27:53.858108
DEV_00239,RES_0067,69,2025-12-29T10:27:53.858117
DEV_00240,RES_0049,54,2026-01-01T00:27:53.858131
DEV_00240,RES_0038,59,2025-12-29T21:27:53.858136
DEV_00240,RES_0035,98,2025-12-27T14:27:53.858141
DEV_00240,RES_0046,61,2026-01-01T08:27:53.858145
DEV_00240,RES_0004,67,2026-01-02T15:27:53.858149
DEV_00240,RES_0065,68,2026-01-01T20:27:53.858157
DEV_00240,RES_0008,93,2025-12-30T16:27:53.858161
DEV_00240,RES_0014,4,2025-12-31T12:27:53.858166
DEV_00241,RES_0037,87,2025-12-28T17:27:53.858177
DEV_00241,RES_0032,18,2025-12-30T19:27:53.858181
DEV_00241,RES_0010,6,2025-12-31T06:27:53.858186
DEV_00241,RES_0068,47,2025-12-31T07:27:53.858190
DEV_00241,RES_0050,22,2026-01-01T07:27:53.858194
DEV_00241,RES_0003,23,2025-12-30T00:27:53.858199
DEV_00241,RES_0059,87,2026-01-01T05:27:53.858203
DEV_00241,RES_0079,89,2025-12-31T09:27:53.858208
DEV_00241,RES_0076,88,2026-01-02T14:27:53.858212
DEV_00241,RES_0052,29,2025-12-29T21:27:53.858217
DEV_00241,RES_0029,10,2025-12-31T23:27:53.858221
DEV_00241,RES_0053,8,2025-12-31T11:27:53.858228
DEV_00242,RES_0036,20,2025-12-31T20:27:53.858242
DEV_00242,RES_0047,21,2025-12-27T12:27:53.858246
DEV_00242,RES_0022,80,2025-12-28T11:27:53.858251
DEV_00242,RES_0032,60,2026-01-01T16:27:53.858255
DEV_00242,RES_0010,22,2025-12-27T22:27:53.858260
DEV_00242,RES_0021,99,2025-12-29T23:27:53.858264
DEV_00242,RES_0007,45,2025-12-28T11:27:53.858269
DEV_00242,RES_0002,7,2026-01-02T13:27:53.858273
DEV_00242,RES_0030,87,2025-12-28T22:27:53.858278
DEV_00242,RES_0037,21,2025-12-31T15:27:53.858282
DEV_00242,RES_0000,43,2025-12-31T04:27:53.858287
DEV_00242,RES_0079,12,2025-12-28T03:27:53.858291
DEV_00242,RES_0035,64,2025-12-29T20:27:53.858296
DEV_00242,RES_0043,16,2025-12-29T10:27:53.858300
DEV_00242,RES_0058,31,2025-12-29T14:27:53.858304
DEV_00242,RES_0078,82,2025-12-28T17:27:53.858309
DEV_00242,RES_0066,2,2025-12-27T21:27:53.858313
DEV_00242,RES_0056,27,2025-12-27T09:27:53.858322
DEV_00242,RES_0071,36,2025-12-29T16:27:53.858327
DEV_00243,RES_0036,42,2025-12-31T04:27:53.858339
DEV_00243,RES_0072,84,2025-12-31T16:27:53.858344
DEV_00243,RES_0075,27,2025-12-30T10:27:53.858348
DEV_00243,RES_0035,25,2025-12-30T04:27:53.858352
DEV_00243,RES_0074,51,2026-01-02T00:27:53.858360
DEV_00243,RES_0057,30,2025-12-30T00:27:53.858364
DEV_00243,RES_0010,57,2026-01-01T13:27:53.858369
DEV_00243,RES_0077,55,2025-12-26T21:27:53.858373
DEV_00243,RES_0078,4,2025-12-29T07:27:53.858378
DEV_00243,RES_0073,22,2025-12-27T01:27:53.858382
DEV_00243,RES_0001,4,2026-01-02T09:27:53.858389
DEV_00243,RES_0037,100,2025-12-28T02:27:53.858394
DEV_00243,RES_0022,65,2025-12-30T04:27:53.858398
DEV_00243,RES_0007,16,2025-12-27T01:27:53.858403
DEV_00244,RES_0038,22,2025-12-26T22:27:53.858416
DEV_00244,RES_0048,35,2025-12-30T21:27:53.858421
DEV_00244,RES_0024,23,2025-12-27T10:27:53.858425
DEV_00244,RES_0042,74,2025-12-28T20:27:53.858430
DEV_00244,RES_0004,75,2025-12-30T07:27:53.858434
DEV_00244,RES_0022,70,2026-01-01T01:27:53.858439
DEV_00244,RES_0078,44,2025-12-31T12:27:53.858443
DEV_00244,RES_0023,1,2026-01-01T04:27:53.858447
DEV_00244,RES_0011,86,2026-01-01T22:27:53.858452
DEV_00244,RES_0050,39,2025-12-29T13:27:53.858456
DEV_00244,RES_0051,50,2025-12-27T17:27:53.858460
DEV_00244,RES_0005,87,2025-12-31T03:27:53.858465
DEV_00244,RES_0056,4,2025-12-31T11:27:53.858469
DEV_00244,RES_0067,33,2025-12-28T19:27:53.858474
DEV_00244,RES_0047,83,2025-12-28T05:27:53.858478
DEV_00244,RES_0007,55,2025-12-29T22:27:53.858483
DEV_00244,RES_0064,43,2025-12-29T06:27:53.858490
DEV_00244,RES_0072,38,2025-12-28T08:27:53.858495
DEV_00244,RES_0001,99,2026-01-01T10:27:53.858499
DEV_00244,RES_0055,47,2025-12-27T11:27:53.858503
DEV_00245,RES_0025,44,2026-01-02T16:27:53.858516
DEV_00245,RES_0045,81,2025-12-26T21:27:53.858521
DEV_00245,RES_0007,90,2025-12-30T14:27:53.858525
DEV_00245,RES_0024,50,2025-12-28T20:27:53.858530
DEV_00245,RES_0008,23,2025-12-28T21:27:53.858534
DEV_00245,RES_0032,98,2025-12-26T22:27:53.858539
DEV_00245,RES_0012,40,2025-12-31T22:27:53.858543
DEV_00245,RES_0003,74,2025-12-31T05:27:53.858547
DEV_00245,RES_0066,11,2026-01-01T09:27:53.858552
DEV_00245,RES_0029,81,2026-01-01T09:27:53.858556
DEV_00245,RES_0031,4,2026-01-01T13:27:53.858561
DEV_00245,RES_0040,54,2025-12-27T21:27:53.858565
DEV_00245,RES_0013,25,2025-12-28T19:27:53.858569
DEV_00245,RES_0038,66,2026-01-02T08:27:53.858574
DEV_00245,RES_0001,66,2026-01-02T14:27:53.858578
DEV_00245,RES_0009,5,2025-12-31T01:27:53.858583
DEV_00245,RES_0028,9,2025-12-30T15:27:53.858587
DEV_00245,RES_0065,50,2025-12-27T18:27:53.858591
DEV_00246,RES_0048,34,2026-01-01T03:27:53.858604
DEV_00246,RES_0017,11,2025-12-26T17:27:53.858608
DEV_00246,RES_0045,13,2025-12-27T14:27:53.858612
DEV_00246,RES_0004,91,2025-12-30T03:27:53.858617
DEV_00246,RES_0026,56,2025-12-31T15:27:53.858621
DEV_00246,RES_0046,60,2025-12-29T13:27:53.858626
DEV_00246,RES_0051,17,2025-12-29T06:27:53.858630
DEV_00246,RES_0062,48,2026-01-02T01:27:53.858635
DEV_00246,RES_0042,65,2025-12-29T04:27:53.858639
DEV_00246,RES_0078,14,2025-12-29T03:27:53.858649
DEV_00246,RES_0034,9,2026-01-02T12:27:53.858654
DEV_00246,RES_0029,18,2025-12-27T12:27:53.858658
DEV_00246,RES_0009,27,2025-12-28T11:27:53.858662
DEV_00246,RES_0008,86,2025-12-28T07:27:53.858667
DEV_00247,RES_0073,91,2025-12-31T18:27:53.858679
DEV_00247,RES_0060,84,2026-01-01T05:27:53.858684
DEV_00247,RES_0076,54,2025-12-29T22:27:53.858688
DEV_00247,RES_0064,90,2025-12-31T01:27:53.858693
DEV_00247,RES_0006,94,2025-12-27T08:27:53.858697
DEV_00247,RES_0002,57,2025-12-30T18:27:53.858701
DEV_00247,RES_0045,91,2025-12-29T08:27:53.858706
DEV_00248,RES_0035,32,2025-12-29T03:27:53.858716
DEV_00248,RES_0078,64,2026-01-01T13:27:53.858721
DEV_00248,RES_0077,33,2025-12-26T19:27:53.858725
DEV_00248,RES_0076,52,2025-12-28T17:27:53.858730
DEV_00248,RES_0041,85,2025-12-30T05:27:53.858734
DEV_00248,RES_0016,60,2025-12-28T07:27:53.858738
DEV_00248,RES_0026,13,2025-12-30T18:27:53.858743
DEV_00248,RES_0069,72,2025-12-27T03:27:53.858747
DEV_00248,RES_0006,28,2025-12-29T02:27:53.858752
DEV_00249,RES_0053,76,2025-12-29T10:27:53.858763
DEV_00249,RES_0013,96,2025-12-29T00:27:53.858767
DEV_00249,RES_0059,99,2026-01-01T05:27:53.858772
DEV_00249,RES_0023,37,2026-01-02T07:27:53.858776
DEV_00249,RES_0021,96,2025-12-27T22:27:53.858780
DEV_00249,RES_0061,77,2026-01-02T10:27:53.858785
DEV_00249,RES_0077,48,2025-12-27T00:27:53.858789
DEV_00249,RES_0030,19,2026-01-02T06:27:53.858795
DEV_00249,RES_0016,58,2025-12-28T00:27:53.858799
DEV_00249,RES_0076,13,2025-12-27T01:27:53.858804
DEV_00249,RES_0067,14,2026-01-01T09:27:53.858808
DEV_00249,RES_0007,45,2025-12-31T14:27:53.858815
DEV_00250,RES_0002,91,2025-12-27T15:27:53.858826
DEV_00250,RES_0024,17,2025-12-29T03:27:53.858831
DEV_00250,RES_0045,37,2026-01-02T03:27:53.858835
DEV_00250,RES_0054,78,2026-01-01T02:27:53.858840
DEV_00250,RES_0025,61,2025-12-29T05:27:53.858844
DEV_00250,RES_0014,82,2025-12-31T18:27:53.858849
DEV_00250,RES_0044,70,2025-12-28T09:27:53.858853
DEV_00250,RES_0038,61,2025-12-29T16:27:53.858857
DEV_00250,RES_0061,27,2025-12-27T09:27:53.858862
DEV_00250,RES_0023,91,2025-12-30T08:27:53.858866
DEV_00250,RES_0033,98,2025-12-31T07:27:53.858871
DEV_00251,RES_0009,27,2025-12-28T11:27:53.858881
DEV_00251,RES_0051,95,2025-12-29T21:27:53.858886
DEV_00251,RES_0026,12,2025-12-30T10:27:53.858890
DEV_00251,RES_0046,14,2026-01-02T03:27:53.858894
DEV_00251,RES_0023,6,2025-12-28T14:27:53.858899
DEV_00251,RES_0076,15,2025-12-31T21:27:53.858903
DEV_00251,RES_0060,35,2025-12-26T19:27:53.858910
DEV_00251,RES_0018,19,2026-01-01T10:27:53.858915
DEV_00251,RES_0002,85,2026-01-02T13:27:53.858919
DEV_00251,RES_0077,10,2025-12-30T05:27:53.858924
DEV_00252,RES_0036,46,2025-12-28T19:27:53.858933
DEV_00252,RES_0038,7,2025-12-31T01:27:53.858937
DEV_00252,RES_0060,41,2025-12-27T17:27:53.858942
DEV_00252,RES_0073,99,2025-12-27T17:27:53.858946
DEV_00252,RES_0053,78,2025-12-30T07:27:53.858950
DEV_00252,RES_0055,17,2025-12-31T19:27:53.858955
DEV_00253,RES_0009,9,2025-12-31T07:27:53.858967
DEV_00253,RES_0019,1,2025-12-29T02:27:53.858972
DEV_00253,RES_0071,9,2026-01-02T10:27:53.858982
DEV_00253,RES_0040,62,2025-12-30T01:27:53.858990
DEV_00253,RES_0004,29,2025-12-29T14:27:53.858994
DEV_00253,RES_0038,93,2025-12-31T03:27:53.858999
DEV_00253,RES_0054,44,2025-12-31T08:27:53.859013
DEV_00253,RES_0046,12,2025-12-27T08:27:53.859017
DEV_00253,RES_0000,7,2025-12-27T05:27:53.859022
DEV_00253,RES_0016,41,2025-12-29T14:27:53.859026
DEV_00253,RES_0078,42,2025-12-31T02:27:53.859031
DEV_00253,RES_0005,37,2026-01-01T04:27:53.859039
DEV_00253,RES_0056,75,2025-12-28T02:27:53.859044
DEV_00253,RES_0049,64,2025-12-29T22:27:53.859048
DEV_00253,RES_0074,96,2025-12-29T04:27:53.859052
DEV_00253,RES_0024,33,2025-12-26T16:27:53.859057
DEV_00254,RES_0039,18,2026-01-01T03:27:53.859067
DEV_00254,RES_0061,95,2025-12-27T15:27:53.859072
DEV_00254,RES_0048,69,2025-12-26T16:27:53.859076
DEV_00254,RES_0026,88,2025-12-28T20:27:53.859081
DEV_00254,RES_0076,62,2025-12-27T23:27:53.859085
DEV_00254,RES_0065,33,2026-01-01T00:27:53.859090
DEV_00254,RES_0057,17,2025-12-29T22:27:53.859094
DEV_00254,RES_0046,28,2025-12-31T05:27:53.859099
DEV_00254,RES_0072,11,2025-12-28T04:27:53.859103
DEV_00255,RES_0043,19,2025-12-29T00:27:53.859114
DEV_00255,RES_0017,18,2025-12-28T14:27:53.859119
DEV_00255,RES_0036,24,2025-12-30T05:27:53.859123
DEV_00255,RES_0021,94,2025-12-27T10:27:53.859128
DEV_00255,RES_0016,69,2025-12-31T17:27:53.859132
DEV_00255,RES_0049,75,2025-12-29T16:27:53.859136
DEV_00255,RES_0006,46,2025-12-31T23:27:53.859141
DEV_00255,RES_0000,80,2025-12-30T23:27:53.859145
DEV_00255,RES_0071,98,2025-12-31T18:27:53.859150
DEV_00255,RES_0039,32,2026-01-01T00:27:53.859154
DEV_00255,RES_0074,16,2025-12-28T10:27:53.859159
DEV_00255,RES_0079,53,2025-12-29T20:27:53.859166
DEV_00255,RES_0002,61,2025-12-31T22:27:53.859170
DEV_00255,RES_0014,24,2025-12-30T00:27:53.859175
DEV_00256,RES_0072,51,2025-12-30T10:27:53.859186
DEV_00256,RES_0062,48,2025-12-28T13:27:53.859190
DEV_00256,RES_0018,58,2025-12-29T03:27:53.859195
DEV_00256,RES_0048,2,2025-12-29T03:27:53.859199
DEV_00256,RES_0003,44,2025-12-30T09:27:53.859207
DEV_00256,RES_0078,16,2025-12-27T17:27:53.859211
DEV_00256,RES_0061,23,2025-12-27T02:27:53.859216
DEV_00256,RES_0071,58,2025-12-26T19:27:53.859220
DEV_00256,RES_0041,38,2025-12-31T18:27:53.859226
DEV_00256,RES_0055,34,2026-01-02T12:27:53.859233
DEV_00256,RES_0021,31,2025-12-26T21:27:53.859239
DEV_00256,RES_0079,41,2026-01-02T16:27:53.859243
DEV_00256,RES_0040,6,2025-12-30T09:27:53.859247
DEV_00257,RES_0047,75,2025-12-27T21:27:53.859259
DEV_00257,RES_0019,44,2025-12-30T04:27:53.859263
DEV_00257,RES_0043,28,2026-01-01T23:27:53.859268
DEV_00257,RES_0053,89,2026-01-01T00:27:53.859272
DEV_00257,RES_0050,22,2025-12-28T13:27:53.859277
DEV_00257,RES_0033,56,2025-12-29T07:27:53.859281
DEV_00257,RES_0079,82,2025-12-30T20:27:53.859285
DEV_00257,RES_0070,35,2025-12-28T13:27:53.859290
DEV_00257,RES_0058,62,2025-12-31T21:27:53.859294
DEV_00257,RES_0004,65,2025-12-27T09:27:53.859298
DEV_00257,RES_0038,39,2026-01-01T12:27:53.859303
DEV_00257,RES_0012,43,2025-12-30T08:27:53.859307
DEV_00257,RES_0039,60,2025-12-30T04:27:53.859311
DEV_00258,RES_0077,94,2025-12-30T18:27:53.859329
DEV_00258,RES_0014,64,2025-12-29T19:27:53.859335
DEV_00258,RES_0078,33,2025-12-27T02:27:53.859343
DEV_00258,RES_0066,87,2025-12-29T01:27:53.859347
DEV_00258,RES_0013,45,2025-12-27T00:27:53.859352
DEV_00258,RES_0047,81,2025-12-31T17:27:53.859356
DEV_00258,RES_0059,78,2025-12-28T00:27:53.859360
DEV_00258,RES_0065,91,2025-12-28T08:27:53.859365
DEV_00258,RES_0002,70,2025-12-27T20:27:53.859369
DEV_00258,RES_0041,3,2025-12-28T08:27:53.859376
DEV_00258,RES_0003,74,2025-12-28T03:27:53.859381
DEV_00258,RES_0020,36,2026-01-01T02:27:53.859385
DEV_00258,RES_0053,64,2025-12-31T10:27:53.859389
DEV_00258,RES_0076,4,2026-01-02T11:27:53.859394
DEV_00258,RES_0044,89,2026-01-02T09:27:53.859398
DEV_00258,RES_0057,85,2026-01-01T01:27:53.859403
DEV_00258,RES_0028,42,2025-12-27T14:27:53.859407
DEV_00258,RES_0027,88,2025-12-27T03:27:53.859411
DEV_00258,RES_0039,54,2025-12-28T09:27:53.859416
DEV_00258,RES_0030,21,2025-12-28T09:27:53.859420
DEV_00259,RES_0078,84,2026-01-02T16:27:53.859430
DEV_00259,RES_0022,33,2025-12-29T06:27:53.859435
DEV_00259,RES_0014,39,2026-01-02T16:27:53.859439
DEV_00259,RES_0010,35,2025-12-29T19:27:53.859444
DEV_00259,RES_0007,89,2025-12-28T22:27:53.859448
DEV_00259,RES_0025,77,2025-12-27T12:27:53.859453
DEV_00259,RES_0060,26,2025-12-28T04:27:53.859457
DEV_00259,RES_0003,5,2025-12-28T14:27:53.859466
DEV_00259,RES_0038,94,2026-01-02T15:27:53.859470
DEV_00260,RES_0013,84,2025-12-28T20:27:53.859484
DEV_00260,RES_0062,19,2025-12-28T14:27:53.859488
DEV_00260,RES_0068,31,2025-12-28T16:27:53.859493
DEV_00260,RES_0040,82,2025-12-31T23:27:53.859497
DEV_00260,RES_0014,45,2026-01-01T06:27:53.859502
DEV_00260,RES_0033,34,2025-12-28T18:27:53.859509
DEV_00260,RES_0012,27,2025-12-28T01:27:53.859514
DEV_00260,RES_0032,1,2025-12-29T12:27:53.859518
DEV_00260,RES_0005,79,2025-12-28T21:27:53.859522
DEV_00260,RES_0049,28,2025-12-27T18:27:53.859527
DEV_00260,RES_0073,33,2025-12-30T06:27:53.859532
DEV_00260,RES_0057,97,2026-01-01T21:27:53.859536
DEV_00260,RES_0011,88,2025-12-29T22:27:53.859541
DEV_00260,RES_0072,89,2026-01-01T20:27:53.859545
DEV_00260,RES_0016,96,2025-12-27T14:27:53.859549
DEV_00260,RES_0045,78,2025-12-30T00:27:53.859554
DEV_00260,RES_0038,68,2025-12-31T03:27:53.859558
DEV_00260,RES_0044,89,2026-01-02T03:27:53.859563
DEV_00260,RES_0047,81,2025-12-29T14:27:53.859567
DEV_00260,RES_0074,25,2025-12-28T15:27:53.859572
DEV_00261,RES_0037,42,2025-12-31T10:27:53.859583
DEV_00261,RES_0016,74,2026-01-02T15:27:53.859587
DEV_00261,RES_0045,35,2025-12-27T05:27:53.859592
DEV_00261,RES_0054,6,2025-12-31T23:27:53.859596
DEV_00261,RES_0008,98,2026-01-01T05:27:53.859600
DEV_00261,RES_0029,29,2025-12-31T11:27:53.859605
DEV_00261,RES_0053,66,2026-01-01T14:27:53.859609
DEV_00261,RES_0070,97,2025-12-29T07:27:53.859614
DEV_00261,RES_0039,21,2026-01-01T11:27:53.859618
DEV_00261,RES_0061,80,2025-12-27T13:27:53.859622
DEV_00261,RES_0072,84,2025-12-30T16:27:53.859627
DEV_00261,RES_0012,58,2025-12-28T19:27:53.859631
DEV_00261,RES_0044,30,2025-12-28T11:27:53.859635
DEV_00262,RES_0022,81,2026-01-01T09:27:53.859646
DEV_00262,RES_0013,70,2025-12-31T01:27:53.859651
DEV_00262,RES_0039,97,2025-12-31T16:27:53.859655
DEV_00262,RES_0063,78,2025-12-30T03:27:53.859660
DEV_00262,RES_0031,63,2026-01-02T10:27:53.859667
DEV_00262,RES_0000,44,2025-12-27T06:27:53.859672
DEV_00262,RES_0028,29,2025-12-27T14:27:53.859676
DEV_00262,RES_0037,57,2026-01-01T11:27:53.859680
DEV_00262,RES_0053,90,2025-12-31T12:27:53.859685
DEV_00262,RES_0027,93,2026-01-01T05:27:53.859689
DEV_00262,RES_0078,26,2026-01-01T05:27:53.859694
DEV_00262,RES_0023,63,2025-12-30T16:27:53.859701
DEV_00262,RES_0057,55,2025-12-30T05:27:53.859705
DEV_00263,RES_0004,97,2025-12-27T09:27:53.859717
DEV_00263,RES_0006,92,2025-12-28T23:27:53.859722
