event_id,device_id,process_name,process_id,parent_process_id,command_line,user_id,timestamp,severity,outcome
PROC_001163,DEV_00095,firefox.exe,6662,6604,C:\Windows\System32\firefox.exe /param 19,USR_0043,2025-12-31T05:27:53.764464,medium,success
PROC_001164,DEV_00278,explorer.exe,8585,9435,C:\Windows\System32\explorer.exe /param 20,USR_0085,2026-01-02T04:27:53.764473,medium,denied
PROC_001165,DEV_00047,svchost.exe,9929,7669,C:\Windows\System32\svchost.exe /param 40,USR_0033,2025-12-31T09:27:53.764482,medium,denied
PROC_001166,DEV_00233,lsass.exe,1428,5112,C:\Windows\System32\lsass.exe /param 77,USR_0023,2025-12-28T19:27:53.764491,low,success
PROC_001167,DEV_00237,firefox.exe,4699,716,C:\Windows\System32\firefox.exe /param 79,USR_0057,2025-12-29T13:27:53.764500,medium,success
PROC_001168,DEV_00093,explorer.exe,1527,9813,C:\Windows\System32\explorer.exe /param 56,USR_0009,2026-01-01T06:27:53.764513,low,denied
PROC_001169,DEV_00200,winlogon.exe,846,6805,C:\Windows\System32\winlogon.exe /param 94,USR_0053,2025-12-28T05:27:53.764522,medium,denied
PROC_001170,DEV_00106,lsass.exe,4999,7867,C:\Windows\System32\lsass.exe /param 5,USR_0113,2025-12-29T07:27:53.764535,medium,denied
PROC_001171,DEV_00026,explorer.exe,5491,2055,C:\Windows\System32\explorer.exe /param 14,USR_0022,2025-12-31T21:27:53.764544,low,denied
PROC_001172,DEV_00234,explorer.exe,8446,6749,C:\Windows\System32\explorer.exe /param 99,USR_0117,2026-01-01T04:27:53.764553,low,success
PROC_001173,DEV_00286,svchost.exe,9163,7144,C:\Windows\System32\svchost.exe /param 43,USR_0093,2025-12-27T23:27:53.764562,medium,success
PROC_001174,DEV_00067,lsass.exe,5601,641,C:\Windows\System32\lsass.exe /param 41,USR_0111,2025-12-31T01:27:53.764582,medium,denied
PROC_001175,DEV_00116,firefox.exe,7337,8668,C:\Windows\System32\firefox.exe /param 56,USR_0057,2025-12-27T17:27:53.764591,medium,denied
PROC_001176,DEV_00038,impacket,3380,5114,C:\Windows\System32\impacket /param 18,USR_0071,2025-12-29T16:27:53.764599,critical,denied
PROC_001177,DEV_00040,winlogon.exe,3876,9405,C:\Windows\System32\winlogon.exe /param 24,USR_0140,2025-12-29T12:27:53.764609,low,success
PROC_001178,DEV_00029,chrome.exe,8343,2330,C:\Windows\System32\chrome.exe /param 95,USR_0090,2025-12-27T13:27:53.764618,medium,success
PROC_001179,DEV_00268,chrome.exe,2780,2407,C:\Windows\System32\chrome.exe /param 66,USR_0017,2025-12-29T03:27:53.764627,low,success
PROC_001180,DEV_00273,firefox.exe,3466,2803,C:\Windows\System32\firefox.exe /param 72,USR_0066,2025-12-26T16:27:53.764635,low,success
PROC_001181,DEV_00295,winlogon.exe,178,7937,C:\Windows\System32\winlogon.exe /param 70,USR_0085,2026-01-01T13:27:53.764644,low,success
PROC_001182,DEV_00168,firefox.exe,6016,661,C:\Windows\System32\firefox.exe /param 34,USR_0023,2026-01-01T13:27:53.764653,medium,success
PROC_001183,DEV_00168,ncat. exe,3682,2019,C:\Windows\System32\ncat. exe /param 21,USR_0102,2025-12-27T06:27:53.764662,critical,success
PROC_001184,DEV_00071,chrome.exe,6810,9059,C:\Windows\System32\chrome.exe /param 61,USR_0034,2025-12-27T12:27:53.764670,medium,success
PROC_001185,DEV_00210,explorer.exe,8501,7264,C:\Windows\System32\explorer.exe /param 69,USR_0015,2025-12-27T20:27:53.764679,medium,success
PROC_001186,DEV_00110,explorer.exe,5892,2488,C:\Windows\System32\explorer.exe /param 20,USR_0061,2025-12-28T05:27:53.764689,low,success
PROC_001187,DEV_00151,psexec.exe,6196,6966,C:\Windows\System32\psexec.exe /param 24,USR_0118,2025-12-31T00:27:53.764700,critical,denied
PROC_001188,DEV_00208,winlogon.exe,1200,8463,C:\Windows\System32\winlogon.exe /param 38,USR_0012,2025-12-26T21:27:53.764709,medium,denied
PROC_001189,DEV_00025,chrome.exe,3278,7641,C:\Windows\System32\chrome.exe /param 8,USR_0025,2025-12-29T15:27:53.764721,medium,success
PROC_001190,DEV_00251,svchost.exe,2639,7435,C:\Windows\System32\svchost.exe /param 0,USR_0005,2025-12-28T01:27:53.764729,medium,denied
PROC_001191,DEV_00261,psexec.exe,3100,4736,C:\Windows\System32\psexec.exe /param 0,USR_0149,2025-12-28T13:27:53.764738,critical,success
PROC_001192,DEV_00215,svchost.exe,8220,5642,C:\Windows\System32\svchost.exe /param 39,USR_0137,2026-01-02T11:27:53.764747,medium,success
PROC_001193,DEV_00076,lsass.exe,8243,2800,C:\Windows\System32\lsass.exe /param 52,USR_0004,2025-12-27T22:27:53.764756,medium,denied
PROC_001194,DEV_00029,impacket,512,7946,C:\Windows\System32\impacket /param 17,USR_0047,2025-12-31T11:27:53.764765,critical,denied
PROC_001195,DEV_00019,chrome.exe,2445,765,C:\Windows\System32\chrome.exe /param 80,USR_0132,2026-01-01T13:27:53.764774,medium,success
PROC_001196,DEV_00158,explorer.exe,1606,9106,C:\Windows\System32\explorer.exe /param 57,USR_0023,2026-01-02T01:27:53.764784,low,success
PROC_001197,DEV_00094,firefox.exe,6627,1293,C:\Windows\System32\firefox.exe /param 69,USR_0030,2025-12-27T18:27:53.764793,medium,success
PROC_001198,DEV_00269,svchost.exe,348,3474,C:\Windows\System32\svchost.exe /param 12,USR_0147,2025-12-31T12:27:53.764803,low,success
PROC_001199,DEV_00008,svchost.exe,8001,5210,C:\Windows\System32\svchost.exe /param 14,USR_0047,2025-12-31T10:27:53.764812,medium,success
PROC_001200,DEV_00169,firefox.exe,7419,115,C:\Windows\System32\firefox.exe /param 62,USR_0058,2025-12-31T05:27:53.764820,medium,success
PROC_001201,DEV_00039,firefox.exe,9138,8125,C:\Windows\System32\firefox.exe /param 80,USR_0036,2025-12-27T03:27:53.764829,low,success
PROC_001202,DEV_00127,firefox.exe,3698,1622,C:\Windows\System32\firefox.exe /param 49,USR_0050,2026-01-02T10:27:53.764842,low,denied
PROC_001203,DEV_00028,svchost.exe,9856,4118,C:\Windows\System32\svchost.exe /param 51,USR_0073,2025-12-30T08:27:53.764851,low,denied
PROC_001204,DEV_00220,lsass.exe,711,7287,C:\Windows\System32\lsass.exe /param 64,USR_0138,2025-12-30T05:27:53.764860,medium,denied
PROC_001205,DEV_00056,chrome.exe,2059,9356,C:\Windows\System32\chrome.exe /param 19,USR_0150,2025-12-31T13:27:53.764869,low,success
PROC_001206,DEV_00297,chrome.exe,7107,3553,C:\Windows\System32\chrome.exe /param 5,USR_0049,2025-12-30T02:27:53.764878,low,denied
PROC_001207,DEV_00003,firefox.exe,2638,3842,C:\Windows\System32\firefox.exe /param 55,USR_0025,2025-12-29T04:27:53.764891,low,denied
PROC_001208,DEV_00020,svchost.exe,9574,333,C:\Windows\System32\svchost.exe /param 98,USR_0081,2025-12-28T01:27:53.764900,medium,denied
PROC_001209,DEV_00048,lsass.exe,5540,3364,C:\Windows\System32\lsass.exe /param 83,USR_0026,2026-01-01T05:27:53.764909,medium,success
PROC_001210,DEV_00152,impacket,7921,5661,C:\Windows\System32\impacket /param 95,USR_0002,2026-01-01T12:27:53.764921,critical,denied
PROC_001211,DEV_00138,winlogon.exe,733,7470,C:\Windows\System32\winlogon.exe /param 97,USR_0127,2026-01-01T20:27:53.764931,low,success
PROC_001212,DEV_00102,svchost.exe,6013,726,C:\Windows\System32\svchost.exe /param 73,USR_0036,2025-12-30T19:27:53.764943,medium,denied
PROC_001213,DEV_00259,firefox.exe,8020,3130,C:\Windows\System32\firefox.exe /param 18,USR_0118,2025-12-28T15:27:53.764953,low,success
PROC_001214,DEV_00048,lsass.exe,689,972,C:\Windows\System32\lsass.exe /param 87,USR_0083,2025-12-31T13:27:53.764961,medium,denied
PROC_001215,DEV_00217,svchost.exe,9233,1800,C:\Windows\System32\svchost.exe /param 55,USR_0113,2025-12-28T11:27:53.764970,low,success
PROC_001216,DEV_00013,explorer.exe,4523,9556,C:\Windows\System32\explorer.exe /param 20,USR_0124,2026-01-01T16:27:53.764984,medium,denied
PROC_001217,DEV_00238,chrome.exe,9508,2066,C:\Windows\System32\chrome.exe /param 28,USR_0099,2026-01-02T04:27:53.764994,medium,denied
PROC_001218,DEV_00108,lsass.exe,3590,186,C:\Windows\System32\lsass.exe /param 50,USR_0121,2025-12-27T07:27:53.765012,low,denied
PROC_001219,DEV_00214,svchost.exe,1152,6497,C:\Windows\System32\svchost.exe /param 61,USR_0020,2025-12-26T21:27:53.765023,low,denied
PROC_001220,DEV_00202,explorer.exe,4057,9514,C:\Windows\System32\explorer.exe /param 17,USR_0108,2026-01-01T02:27:53.765033,low,success
PROC_001221,DEV_00266,winlogon.exe,3168,6326,C:\Windows\System32\winlogon.exe /param 35,USR_0035,2025-12-26T19:27:53.765046,medium,denied
PROC_001222,DEV_00130,svchost.exe,2281,4263,C:\Windows\System32\svchost.exe /param 9,USR_0098,2026-01-01T21:27:53.765055,medium,denied
PROC_001223,DEV_00199,chrome.exe,3112,3950,C:\Windows\System32\chrome.exe /param 72,USR_0092,2026-01-01T19:27:53.765065,medium,denied
PROC_001224,DEV_00138,explorer.exe,8765,1364,C:\Windows\System32\explorer.exe /param 30,USR_0038,2025-12-29T02:27:53.765073,medium,denied
PROC_001225,DEV_00104,lsass.exe,6992,8970,C:\Windows\System32\lsass.exe /param 26,USR_0114,2025-12-27T17:27:53.765082,low,success
PROC_001226,DEV_00203,chrome.exe,2701,8140,C:\Windows\System32\chrome.exe /param 74,USR_0125,2026-01-01T12:27:53.765094,medium,success
PROC_001227,DEV_00089,psexec.exe,1215,3765,C:\Windows\System32\psexec.exe /param 29,USR_0029,2026-01-02T16:27:53.765103,critical,success
PROC_001228,DEV_00108,firefox.exe,6403,1559,C:\Windows\System32\firefox.exe /param 75,USR_0020,2025-12-31T09:27:53.765111,low,denied
PROC_001229,DEV_00120,chrome.exe,7959,3661,C:\Windows\System32\chrome.exe /param 24,USR_0150,2025-12-28T00:27:53.765120,low,success
PROC_001230,DEV_00086,explorer.exe,1337,9139,C:\Windows\System32\explorer.exe /param 99,USR_0095,2026-01-01T01:27:53.765129,low,denied
PROC_001231,DEV_00250,firefox.exe,8312,2337,C:\Windows\System32\firefox.exe /param 42,USR_0052,2026-01-02T08:27:53.765138,low,denied
PROC_001232,DEV_00239,firefox.exe,114,1703,C:\Windows\System32\firefox.exe /param 29,USR_0044,2025-12-29T06:27:53.765147,medium,denied
PROC_001233,DEV_00120,firefox.exe,9849,328,C:\Windows\System32\firefox.exe /param 53,USR_0012,2025-12-30T20:27:53.765156,medium,denied
PROC_001234,DEV_00239,chrome.exe,2956,3291,C:\Windows\System32\chrome.exe /param 52,USR_0121,2026-01-02T11:27:53.765164,low,denied
PROC_001235,DEV_00127,firefox.exe,411,5603,C:\Windows\System32\firefox.exe /param 14,USR_0095,2026-01-01T17:27:53.765174,low,success
PROC_001236,DEV_00134,explorer.exe,2472,8786,C:\Windows\System32\explorer.exe /param 21,USR_0091,2025-12-30T03:27:53.765183,medium,success
PROC_001237,DEV_00160,chrome.exe,6764,1634,C:\Windows\System32\chrome.exe /param 42,USR_0061,2025-12-31T15:27:53.765192,low,denied
PROC_001238,DEV_00059,explorer.exe,3050,5555,C:\Windows\System32\explorer.exe /param 25,USR_0053,2025-12-27T04:27:53.765201,medium,denied
PROC_001239,DEV_00059,explorer.exe,2374,3638,C:\Windows\System32\explorer.exe /param 25,USR_0049,2025-12-30T17:27:53.765210,low,denied
PROC_001240,DEV_00224,impacket,747,3541,C:\Windows\System32\impacket /param 0,USR_0003,2025-12-28T00:27:53.765222,critical,denied
PROC_001241,DEV_00115,lsass.exe,8246,2452,C:\Windows\System32\lsass.exe /param 33,USR_0034,2025-12-26T19:27:53.765231,low,success
PROC_001242,DEV_00257,firefox.exe,963,10000,C:\Windows\System32\firefox.exe /param 13,USR_0140,2025-12-27T06:27:53.765240,medium,denied
PROC_001243,DEV_00134,winlogon.exe,6027,6390,C:\Windows\System32\winlogon.exe /param 46,USR_0033,2025-12-27T06:27:53.765249,low,success
PROC_001244,DEV_00297,lsass.exe,8012,5543,C:\Windows\System32\lsass.exe /param 13,USR_0067,2025-12-28T19:27:53.765257,medium,success
PROC_001245,DEV_00218,chrome.exe,4645,4309,C:\Windows\System32\chrome.exe /param 21,USR_0039,2026-01-02T13:27:53.765272,low,denied
PROC_001246,DEV_00204,lsass.exe,9679,459,C:\Windows\System32\lsass.exe /param 24,USR_0055,2026-01-02T00:27:53.765283,low,denied
PROC_001247,DEV_00056,firefox.exe,3227,6050,C:\Windows\System32\firefox.exe /param 95,USR_0028,2025-12-29T03:27:53.765292,low,denied
PROC_001248,DEV_00186,lsass.exe,3789,9805,C:\Windows\System32\lsass.exe /param 9,USR_0102,2026-01-02T10:27:53.765302,low,success
PROC_001249,DEV_00238,svchost.exe,330,2992,C:\Windows\System32\svchost.exe /param 47,USR_0032,2026-01-01T19:27:53.765311,low,denied
PROC_001250,DEV_00106,svchost.exe,8178,7922,C:\Windows\System32\svchost.exe /param 90,USR_0021,2025-12-31T17:27:53.765320,medium,denied
PROC_001251,DEV_00067,ncat. exe,5441,5327,C:\Windows\System32\ncat. exe /param 43,USR_0079,2025-12-29T22:27:53.765331,critical,denied
PROC_001252,DEV_00007,chrome.exe,825,8162,C:\Windows\System32\chrome.exe /param 47,USR_0071,2025-12-31T01:27:53.765340,low,denied
PROC_001253,DEV_00007,chrome.exe,8220,9077,C:\Windows\System32\chrome.exe /param 27,USR_0040,2026-01-01T18:27:53.765352,low,success
PROC_001254,DEV_00011,winlogon.exe,8420,1002,C:\Windows\System32\winlogon.exe /param 30,USR_0063,2025-12-27T18:27:53.765361,low,success
PROC_001255,DEV_00244,svchost.exe,8103,9379,C:\Windows\System32\svchost.exe /param 5,USR_0054,2025-12-31T05:27:53.765370,low,success
PROC_001256,DEV_00088,svchost.exe,4968,1228,C:\Windows\System32\svchost.exe /param 4,USR_0006,2025-12-28T00:27:53.765379,low,success
PROC_001257,DEV_00148,lsass.exe,3415,493,C:\Windows\System32\lsass.exe /param 85,USR_0141,2025-12-29T14:27:53.765389,low,success
PROC_001258,DEV_00198,firefox.exe,7399,7941,C:\Windows\System32\firefox.exe /param 18,USR_0096,2025-12-27T13:27:53.765398,low,denied
PROC_001259,DEV_00251,lsass.exe,3059,8163,C:\Windows\System32\lsass.exe /param 3,USR_0043,2025-12-27T00:27:53.765407,low,success
PROC_001260,DEV_00290,firefox.exe,2302,9020,C:\Windows\System32\firefox.exe /param 48,USR_0086,2025-12-30T03:27:53.765416,medium,success
PROC_001261,DEV_00088,firefox.exe,7514,1982,C:\Windows\System32\firefox.exe /param 94,USR_0105,2025-12-28T07:27:53.765425,medium,denied
PROC_001262,DEV_00267,wmiexec.py,8652,1901,C:\Windows\System32\wmiexec.py /param 60,USR_0037,2025-12-28T06:27:53.765434,critical,denied
PROC_001263,DEV_00137,lsass.exe,1419,8425,C:\Windows\System32\lsass.exe /param 66,USR_0017,2025-12-30T16:27:53.765443,medium,success
PROC_001264,DEV_00033,svchost.exe,1538,1368,C:\Windows\System32\svchost.exe /param 80,USR_0121,2026-01-01T22:27:53.765452,low,success
PROC_001265,DEV_00230,lsass.exe,6234,5035,C:\Windows\System32\lsass.exe /param 13,USR_0063,2025-12-27T11:27:53.765464,medium,success
PROC_001266,DEV_00252,winlogon.exe,2839,1574,C:\Windows\System32\winlogon.exe /param 91,USR_0050,2025-12-27T05:27:53.765473,medium,denied
PROC_001267,DEV_00155,lsass.exe,8398,8888,C:\Windows\System32\lsass.exe /param 86,USR_0134,2026-01-01T04:27:53.765482,medium,success
PROC_001268,DEV_00226,firefox.exe,8166,3697,C:\Windows\System32\firefox.exe /param 33,USR_0051,2025-12-31T07:27:53.765491,low,success
PROC_001269,DEV_00252,svchost.exe,2165,664,C:\Windows\System32\svchost.exe /param 31,USR_0014,2025-12-28T01:27:53.765503,low,denied
PROC_001270,DEV_00196,winlogon.exe,5461,4724,C:\Windows\System32\winlogon.exe /param 86,USR_0080,2025-12-27T11:27:53.765513,low,success
PROC_001271,DEV_00226,svchost.exe,8859,1086,C:\Windows\System32\svchost.exe /param 27,USR_0096,2026-01-01T13:27:53.765522,low,denied
PROC_001272,DEV_00183,winlogon.exe,4720,7611,C:\Windows\System32\winlogon.exe /param 41,USR_0118,2025-12-30T22:27:53.765531,low,success
PROC_001273,DEV_00223,winlogon.exe,3157,7270,C:\Windows\System32\winlogon.exe /param 82,USR_0118,2025-12-29T17:27:53.765539,medium,denied
PROC_001274,DEV_00145,lsass.exe,9262,2194,C:\Windows\System32\lsass.exe /param 3,USR_0114,2026-01-01T00:27:53.765548,medium,denied
PROC_001275,DEV_00045,psexec.exe,4218,7144,C:\Windows\System32\psexec.exe /param 68,USR_0067,2025-12-29T21:27:53.765556,critical,denied
PROC_001276,DEV_00286,firefox.exe,4985,2309,C:\Windows\System32\firefox.exe /param 57,USR_0067,2025-12-27T02:27:53.765565,low,denied
PROC_001277,DEV_00047,svchost.exe,542,8531,C:\Windows\System32\svchost.exe /param 71,USR_0008,2025-12-30T22:27:53.765574,medium,success
PROC_001278,DEV_00140,lsass.exe,6742,7978,C:\Windows\System32\lsass.exe /param 29,USR_0106,2025-12-31T14:27:53.765583,low,success
PROC_001279,DEV_00157,svchost.exe,3523,7236,C:\Windows\System32\svchost.exe /param 49,USR_0115,2026-01-01T12:27:53.765592,low,denied
PROC_001280,DEV_00267,explorer.exe,5502,7951,C:\Windows\System32\explorer.exe /param 54,USR_0046,2025-12-28T08:27:53.765601,medium,denied
PROC_001281,DEV_00251,winlogon.exe,9188,1257,C:\Windows\System32\winlogon.exe /param 84,USR_0057,2025-12-30T16:27:53.765610,low,success
PROC_001282,DEV_00212,winlogon.exe,6812,5814,C:\Windows\System32\winlogon.exe /param 82,USR_0123,2026-01-01T22:27:53.765618,low,success
PROC_001283,DEV_00083,firefox.exe,4902,3383,C:\Windows\System32\firefox.exe /param 69,USR_0035,2025-12-28T21:27:53.765628,medium,denied
PROC_001284,DEV_00194,explorer.exe,4629,9034,C:\Windows\System32\explorer.exe /param 20,USR_0127,2025-12-29T16:27:53.765637,medium,success
PROC_001285,DEV_00030,ncat. exe,9009,2257,C:\Windows\System32\ncat. exe /param 0,USR_0038,2025-12-31T18:27:53.765651,critical,denied
PROC_001286,DEV_00002,firefox.exe,6776,5947,C:\Windows\System32\firefox.exe /param 13,USR_0137,2025-12-29T17:27:53.765661,medium,success
PROC_001287,DEV_00214,firefox.exe,4237,2616,C:\Windows\System32\firefox.exe /param 46,USR_0084,2025-12-30T22:27:53.765670,low,success
PROC_001288,DEV_00145,mimikatz. exe,5661,3058,C:\Windows\System32\mimikatz. exe /param 67,USR_0127,2025-12-31T11:27:53.765679,critical,success
PROC_001289,DEV_00042,lsass.exe,9150,2758,C:\Windows\System32\lsass.exe /param 8,USR_0037,2025-12-30T16:27:53.765687,medium,success
PROC_001290,DEV_00077,psexec.exe,1211,7736,C:\Windows\System32\psexec.exe /param 27,USR_0139,2025-12-27T20:27:53.765696,critical,success
PROC_001291,DEV_00070,svchost.exe,8445,6637,C:\Windows\System32\svchost.exe /param 72,USR_0033,2026-01-01T02:27:53.765705,medium,success
PROC_001292,DEV_00117,explorer.exe,1660,1434,C:\Windows\System32\explorer.exe /param 1,USR_0041,2025-12-29T04:27:53.765714,low,denied
PROC_001293,DEV_00146,lsass.exe,8220,7119,C:\Windows\System32\lsass.exe /param 13,USR_0099,2025-12-26T17:27:53.765726,medium,denied
PROC_001294,DEV_00246,chrome.exe,4153,3969,C:\Windows\System32\chrome.exe /param 71,USR_0066,2025-12-31T20:27:53.765735,medium,denied
PROC_001295,DEV_00147,ncat. exe,8641,7971,C:\Windows\System32\ncat. exe /param 87,USR_0021,2025-12-28T22:27:53.765744,critical,denied
PROC_001296,DEV_00095,winlogon.exe,3038,5449,C:\Windows\System32\winlogon.exe /param 48,USR_0064,2025-12-29T11:27:53.765753,medium,success
PROC_001297,DEV_00272,svchost.exe,409,7006,C:\Windows\System32\svchost.exe /param 23,USR_0024,2025-12-31T08:27:53.765762,low,success
PROC_001298,DEV_00291,firefox.exe,6508,2784,C:\Windows\System32\firefox.exe /param 21,USR_0002,2025-12-29T06:27:53.765771,medium,success
PROC_001299,DEV_00154,firefox.exe,2042,4008,C:\Windows\System32\firefox.exe /param 51,USR_0060,2025-12-29T23:27:53.765779,low,success
PROC_001300,DEV_00254,winlogon.exe,4628,3111,C:\Windows\System32\winlogon.exe /param 55,USR_0071,2025-12-27T08:27:53.765789,medium,success
PROC_001301,DEV_00292,impacket,1181,3781,C:\Windows\System32\impacket /param 16,USR_0124,2025-12-30T02:27:53.765797,critical,success
PROC_001302,DEV_00118,svchost.exe,2057,875,C:\Windows\System32\svchost.exe /param 47,USR_0001,2025-12-27T23:27:53.765806,medium,denied
PROC_001303,DEV_00133,ncat. exe,5140,5099,C:\Windows\System32\ncat. exe /param 26,USR_0090,2026-01-01T18:27:53.765818,critical,success
PROC_001304,DEV_00286,chrome.exe,8926,5837,C:\Windows\System32\chrome.exe /param 70,USR_0095,2026-01-01T15:27:53.765830,low,success
PROC_001305,DEV_00012,explorer.exe,1559,5580,C:\Windows\System32\explorer.exe /param 81,USR_0086,2025-12-27T18:27:53.765839,low,success
PROC_001306,DEV_00283,winlogon.exe,9899,5730,C:\Windows\System32\winlogon.exe /param 48,USR_0045,2025-12-29T22:27:53.765848,low,success
PROC_001307,DEV_00148,chrome.exe,6637,6950,C:\Windows\System32\chrome.exe /param 52,USR_0056,2025-12-28T13:27:53.765857,medium,success
PROC_001308,DEV_00145,chrome.exe,5361,8293,C:\Windows\System32\chrome.exe /param 4,USR_0050,2025-12-28T22:27:53.765866,low,denied
PROC_001309,DEV_00223,explorer.exe,8480,3929,C:\Windows\System32\explorer.exe /param 86,USR_0079,2025-12-31T02:27:53.765875,medium,denied
PROC_001310,DEV_00286,firefox.exe,4694,8710,C:\Windows\System32\firefox.exe /param 27,USR_0001,2025-12-31T07:27:53.765884,low,denied
PROC_001311,DEV_00055,firefox.exe,5925,4916,C:\Windows\System32\firefox.exe /param 92,USR_0062,2026-01-01T22:27:53.765893,medium,success
PROC_001312,DEV_00250,lsass.exe,1085,2175,C:\Windows\System32\lsass.exe /param 85,USR_0139,2026-01-01T07:27:53.765903,low,success
PROC_001313,DEV_00020,chrome.exe,3987,8920,C:\Windows\System32\chrome.exe /param 31,USR_0045,2025-12-27T00:27:53.765912,medium,success
PROC_001314,DEV_00098,svchost.exe,9535,1224,C:\Windows\System32\svchost.exe /param 2,USR_0120,2025-12-29T20:27:53.765921,low,success
PROC_001315,DEV_00247,winlogon.exe,8767,8955,C:\Windows\System32\winlogon.exe /param 36,USR_0123,2025-12-28T07:27:53.765931,low,success
PROC_001316,DEV_00174,chrome.exe,9195,5847,C:\Windows\System32\chrome.exe /param 77,USR_0065,2026-01-01T01:27:53.765957,medium,success
PROC_001317,DEV_00249,firefox.exe,6993,690,C:\Windows\System32\firefox.exe /param 65,USR_0041,2026-01-01T15:27:53.765969,low,success
PROC_001318,DEV_00164,svchost.exe,3853,2086,C:\Windows\System32\svchost.exe /param 1,USR_0118,2025-12-28T07:27:53.765985,low,denied
PROC_001319,DEV_00209,chrome.exe,6325,1764,C:\Windows\System32\chrome.exe /param 56,USR_0023,2025-12-27T23:27:53.765995,medium,success
PROC_001320,DEV_00111,winlogon.exe,9068,9238,C:\Windows\System32\winlogon.exe /param 16,USR_0121,2025-12-27T16:27:53.766011,low,denied
PROC_001321,DEV_00141,chrome.exe,3862,1355,C:\Windows\System32\chrome.exe /param 80,USR_0128,2025-12-28T10:27:53.766021,medium,success
PROC_001322,DEV_00193,winlogon.exe,5095,9480,C:\Windows\System32\winlogon.exe /param 86,USR_0010,2025-12-30T16:27:53.766033,low,denied
PROC_001323,DEV_00280,firefox.exe,1960,1245,C:\Windows\System32\firefox.exe /param 20,USR_0080,2025-12-30T18:27:53.766042,low,success
PROC_001324,DEV_00178,explorer.exe,2721,1536,C:\Windows\System32\explorer.exe /param 81,USR_0128,2025-12-30T17:27:53.766053,medium,success
PROC_001325,DEV_00011,winlogon.exe,8135,6599,C:\Windows\System32\winlogon.exe /param 98,USR_0015,2025-12-30T14:27:53.766062,low,denied
PROC_001326,DEV_00215,explorer.exe,4120,9101,C:\Windows\System32\explorer.exe /param 94,USR_0089,2025-12-28T16:27:53.766072,medium,success
PROC_001327,DEV_00036,winlogon.exe,7632,365,C:\Windows\System32\winlogon.exe /param 70,USR_0027,2025-12-30T19:27:53.766081,medium,denied
PROC_001328,DEV_00020,svchost.exe,7414,8976,C:\Windows\System32\svchost.exe /param 30,USR_0129,2025-12-29T20:27:53.766089,low,success
PROC_001329,DEV_00194,firefox.exe,3338,2735,C:\Windows\System32\firefox.exe /param 44,USR_0112,2025-12-30T01:27:53.766098,medium,success
PROC_001330,DEV_00061,svchost.exe,9814,165,C:\Windows\System32\svchost.exe /param 9,USR_0019,2025-12-31T07:27:53.766108,low,denied
PROC_001331,DEV_00223,explorer.exe,3850,6880,C:\Windows\System32\explorer.exe /param 79,USR_0024,2025-12-29T19:27:53.766117,low,denied
PROC_001332,DEV_00141,winlogon.exe,2681,7234,C:\Windows\System32\winlogon.exe /param 62,USR_0102,2025-12-27T00:27:53.766126,low,success
PROC_001333,DEV_00174,firefox.exe,9695,4083,C:\Windows\System32\firefox.exe /param 31,USR_0023,2026-01-02T04:27:53.766134,low,denied
PROC_001334,DEV_00119,lsass.exe,4616,6485,C:\Windows\System32\lsass.exe /param 41,USR_0023,2025-12-31T10:27:53.766143,medium,success
PROC_001335,DEV_00215,chrome.exe,3018,9087,C:\Windows\System32\chrome.exe /param 84,USR_0139,2025-12-29T08:27:53.766152,low,success
PROC_001336,DEV_00144,chrome.exe,9670,2645,C:\Windows\System32\chrome.exe /param 38,USR_0142,2025-12-27T07:27:53.766161,low,denied
PROC_001337,DEV_00134,lsass.exe,7642,4043,C:\Windows\System32\lsass.exe /param 70,USR_0129,2026-01-02T01:27:53.766173,medium,success
PROC_001338,DEV_00183,lsass.exe,8963,6936,C:\Windows\System32\lsass.exe /param 79,USR_0024,2025-12-27T06:27:53.766182,low,denied
PROC_001339,DEV_00225,lsass.exe,5293,6301,C:\Windows\System32\lsass.exe /param 96,USR_0124,2025-12-28T15:27:53.766191,medium,denied
PROC_001340,DEV_00071,wmiexec.py,9426,487,C:\Windows\System32\wmiexec.py /param 74,USR_0003,2025-12-27T02:27:53.766200,critical,denied
PROC_001341,DEV_00295,lsass.exe,5106,1119,C:\Windows\System32\lsass.exe /param 46,USR_0111,2025-12-29T17:27:53.766209,medium,denied
PROC_001342,DEV_00179,chrome.exe,1932,8154,C:\Windows\System32\chrome.exe /param 12,USR_0138,2026-01-01T05:27:53.766218,medium,success
PROC_001343,DEV_00064,explorer.exe,8159,8828,C:\Windows\System32\explorer.exe /param 15,USR_0094,2026-01-01T05:27:53.766230,low,denied
PROC_001344,DEV_00228,winlogon.exe,2867,2150,C:\Windows\System32\winlogon.exe /param 48,USR_0136,2025-12-26T18:27:53.766239,low,denied
PROC_001345,DEV_00143,psexec.exe,8044,7823,C:\Windows\System32\psexec.exe /param 16,USR_0059,2025-12-30T20:27:53.766249,critical,success
PROC_001346,DEV_00073,svchost.exe,9299,1300,C:\Windows\System32\svchost.exe /param 76,USR_0143,2025-12-27T09:27:53.766258,low,success
PROC_001347,DEV_00154,firefox.exe,8169,8941,C:\Windows\System32\firefox.exe /param 54,USR_0084,2025-12-31T10:27:53.766267,medium,denied
PROC_001348,DEV_00121,lsass.exe,8865,5245,C:\Windows\System32\lsass.exe /param 34,USR_0110,2025-12-28T15:27:53.766277,medium,success
